Probe	Chromosome	Start	End	Probe Strand	Feature	ID	Description	Feature Strand	Type	Feature Orientation	Distance	SL1-SE_exact_rc_pop9_edit6_forSeqmonk	VB2-SE_exact_rc_pop9_edit6_forSeqmonk	VB3-SE_exact_rc_pop9_edit6 _forSeqmonk	VB3_R2-SE_exact_rc_pop9_edit6_forSeqmonk
ChrNC_035781.1:4072517-4072517	NC_035781.1	4072517	4072517		gene-NC_035781.1:4071877..4076277	gene-NC_035781.1:4071877..4076277	gene.307313956	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:4072520-4072520	NC_035781.1	4072520	4072520		gene-NC_035781.1:4071877..4076277	gene-NC_035781.1:4071877..4076277	gene.307313956	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:4072557-4072557	NC_035781.1	4072557	4072557		gene-NC_035781.1:4071877..4076277	gene-NC_035781.1:4071877..4076277	gene.307313956	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:4075450-4075450	NC_035781.1	4075450	4075450		gene-NC_035781.1:4071877..4076277	gene-NC_035781.1:4071877..4076277	gene.307313956	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:8428113-8428113	NC_035781.1	8428113	8428113		gene-NC_035781.1:8428235..8437432	gene-NC_035781.1:8428235..8437432	gene.1172349172	+	gene	downstream	122	1.0	1.0	1.0	1.0
ChrNC_035781.1:8429602-8429602	NC_035781.1	8429602	8429602		gene-NC_035781.1:8428235..8437432	gene-NC_035781.1:8428235..8437432	gene.1172349172	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:8429836-8429836	NC_035781.1	8429836	8429836		gene-NC_035781.1:8428235..8437432	gene-NC_035781.1:8428235..8437432	gene.1172349172	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:8430050-8430050	NC_035781.1	8430050	8430050		gene-NC_035781.1:8428235..8437432	gene-NC_035781.1:8428235..8437432	gene.1172349172	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:8432938-8432938	NC_035781.1	8432938	8432938		gene-NC_035781.1:8428235..8437432	gene-NC_035781.1:8428235..8437432	gene.1172349172	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:8433163-8433163	NC_035781.1	8433163	8433163		gene-NC_035781.1:8428235..8437432	gene-NC_035781.1:8428235..8437432	gene.1172349172	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:8433623-8433623	NC_035781.1	8433623	8433623		gene-NC_035781.1:8428235..8437432	gene-NC_035781.1:8428235..8437432	gene.1172349172	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:8433694-8433694	NC_035781.1	8433694	8433694		gene-NC_035781.1:8428235..8437432	gene-NC_035781.1:8428235..8437432	gene.1172349172	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:22583898-22583898	NC_035781.1	22583898	22583898		gene-NC_035781.1:22582074..22596479	gene-NC_035781.1:22582074..22596479	gene.4200677	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:22583950-22583950	NC_035781.1	22583950	22583950		gene-NC_035781.1:22582074..22596479	gene-NC_035781.1:22582074..22596479	gene.4200677	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:22583956-22583956	NC_035781.1	22583956	22583956		gene-NC_035781.1:22582074..22596479	gene-NC_035781.1:22582074..22596479	gene.4200677	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:22583960-22583960	NC_035781.1	22583960	22583960		gene-NC_035781.1:22582074..22596479	gene-NC_035781.1:22582074..22596479	gene.4200677	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:22583979-22583979	NC_035781.1	22583979	22583979		gene-NC_035781.1:22582074..22596479	gene-NC_035781.1:22582074..22596479	gene.4200677	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:22585933-22585933	NC_035781.1	22585933	22585933		gene-NC_035781.1:22582074..22596479	gene-NC_035781.1:22582074..22596479	gene.4200677	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:22586237-22586237	NC_035781.1	22586237	22586237		gene-NC_035781.1:22582074..22596479	gene-NC_035781.1:22582074..22596479	gene.4200677	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:22586302-22586302	NC_035781.1	22586302	22586302		gene-NC_035781.1:22582074..22596479	gene-NC_035781.1:22582074..22596479	gene.4200677	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:22586304-22586304	NC_035781.1	22586304	22586304		gene-NC_035781.1:22582074..22596479	gene-NC_035781.1:22582074..22596479	gene.4200677	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:22586358-22586358	NC_035781.1	22586358	22586358		gene-NC_035781.1:22582074..22596479	gene-NC_035781.1:22582074..22596479	gene.4200677	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:22586467-22586467	NC_035781.1	22586467	22586467		gene-NC_035781.1:22582074..22596479	gene-NC_035781.1:22582074..22596479	gene.4200677	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:22586521-22586521	NC_035781.1	22586521	22586521		gene-NC_035781.1:22582074..22596479	gene-NC_035781.1:22582074..22596479	gene.4200677	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:29856751-29856751	NC_035781.1	29856751	29856751		gene-NC_035781.1:29857616..29874398	gene-NC_035781.1:29857616..29874398	gene.7477404484	-	gene	upstream	865	1.0	1.0	1.0	1.0
ChrNC_035781.1:29856831-29856831	NC_035781.1	29856831	29856831		gene-NC_035781.1:29857616..29874398	gene-NC_035781.1:29857616..29874398	gene.7477404484	-	gene	upstream	785	1.0	1.0	1.0	1.0
ChrNC_035781.1:29856850-29856850	NC_035781.1	29856850	29856850		gene-NC_035781.1:29857616..29874398	gene-NC_035781.1:29857616..29874398	gene.7477404484	-	gene	upstream	766	1.0	1.0	1.0	1.0
ChrNC_035781.1:29856856-29856856	NC_035781.1	29856856	29856856		gene-NC_035781.1:29857616..29874398	gene-NC_035781.1:29857616..29874398	gene.7477404484	-	gene	upstream	760	1.0	1.0	1.0	1.0
ChrNC_035781.1:29856891-29856891	NC_035781.1	29856891	29856891		gene-NC_035781.1:29857616..29874398	gene-NC_035781.1:29857616..29874398	gene.7477404484	-	gene	upstream	725	1.0	1.0	1.0	1.0
ChrNC_035781.1:29857227-29857227	NC_035781.1	29857227	29857227		gene-NC_035781.1:29857616..29874398	gene-NC_035781.1:29857616..29874398	gene.7477404484	-	gene	upstream	389	1.0	1.0	1.0	1.0
ChrNC_035781.1:29857228-29857228	NC_035781.1	29857228	29857228		gene-NC_035781.1:29857616..29874398	gene-NC_035781.1:29857616..29874398	gene.7477404484	-	gene	upstream	388	1.0	1.0	1.0	1.0
ChrNC_035781.1:29857270-29857270	NC_035781.1	29857270	29857270		gene-NC_035781.1:29857616..29874398	gene-NC_035781.1:29857616..29874398	gene.7477404484	-	gene	upstream	346	1.0	1.0	1.0	1.0
ChrNC_035781.1:29857337-29857337	NC_035781.1	29857337	29857337		gene-NC_035781.1:29857616..29874398	gene-NC_035781.1:29857616..29874398	gene.7477404484	-	gene	upstream	279	1.0	1.0	1.0	1.0
ChrNC_035781.1:29858785-29858785	NC_035781.1	29858785	29858785		gene-NC_035781.1:29857616..29874398	gene-NC_035781.1:29857616..29874398	gene.7477404484	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:29859890-29859890	NC_035781.1	29859890	29859890		gene-NC_035781.1:29857616..29874398	gene-NC_035781.1:29857616..29874398	gene.7477404484	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:29860137-29860137	NC_035781.1	29860137	29860137		gene-NC_035781.1:29857616..29874398	gene-NC_035781.1:29857616..29874398	gene.7477404484	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:29860155-29860155	NC_035781.1	29860155	29860155		gene-NC_035781.1:29857616..29874398	gene-NC_035781.1:29857616..29874398	gene.7477404484	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:29860177-29860177	NC_035781.1	29860177	29860177		gene-NC_035781.1:29857616..29874398	gene-NC_035781.1:29857616..29874398	gene.7477404484	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:29860771-29860771	NC_035781.1	29860771	29860771		gene-NC_035781.1:29857616..29874398	gene-NC_035781.1:29857616..29874398	gene.7477404484	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:29860792-29860792	NC_035781.1	29860792	29860792		gene-NC_035781.1:29857616..29874398	gene-NC_035781.1:29857616..29874398	gene.7477404484	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:29860801-29860801	NC_035781.1	29860801	29860801		gene-NC_035781.1:29857616..29874398	gene-NC_035781.1:29857616..29874398	gene.7477404484	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:29860832-29860832	NC_035781.1	29860832	29860832		gene-NC_035781.1:29857616..29874398	gene-NC_035781.1:29857616..29874398	gene.7477404484	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:29860834-29860834	NC_035781.1	29860834	29860834		gene-NC_035781.1:29857616..29874398	gene-NC_035781.1:29857616..29874398	gene.7477404484	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:29861053-29861053	NC_035781.1	29861053	29861053		gene-NC_035781.1:29857616..29874398	gene-NC_035781.1:29857616..29874398	gene.7477404484	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:29861078-29861078	NC_035781.1	29861078	29861078		gene-NC_035781.1:29857616..29874398	gene-NC_035781.1:29857616..29874398	gene.7477404484	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:29861084-29861084	NC_035781.1	29861084	29861084		gene-NC_035781.1:29857616..29874398	gene-NC_035781.1:29857616..29874398	gene.7477404484	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:29861087-29861087	NC_035781.1	29861087	29861087		gene-NC_035781.1:29857616..29874398	gene-NC_035781.1:29857616..29874398	gene.7477404484	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:29861094-29861094	NC_035781.1	29861094	29861094		gene-NC_035781.1:29857616..29874398	gene-NC_035781.1:29857616..29874398	gene.7477404484	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:29861103-29861103	NC_035781.1	29861103	29861103		gene-NC_035781.1:29857616..29874398	gene-NC_035781.1:29857616..29874398	gene.7477404484	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:29861108-29861108	NC_035781.1	29861108	29861108		gene-NC_035781.1:29857616..29874398	gene-NC_035781.1:29857616..29874398	gene.7477404484	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:29861248-29861248	NC_035781.1	29861248	29861248		gene-NC_035781.1:29857616..29874398	gene-NC_035781.1:29857616..29874398	gene.7477404484	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:29861271-29861271	NC_035781.1	29861271	29861271		gene-NC_035781.1:29857616..29874398	gene-NC_035781.1:29857616..29874398	gene.7477404484	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:29861272-29861272	NC_035781.1	29861272	29861272		gene-NC_035781.1:29857616..29874398	gene-NC_035781.1:29857616..29874398	gene.7477404484	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:29862058-29862058	NC_035781.1	29862058	29862058		gene-NC_035781.1:29857616..29874398	gene-NC_035781.1:29857616..29874398	gene.7477404484	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:34648089-34648089	NC_035781.1	34648089	34648089		gene-NC_035781.1:34623511..34649193	gene-NC_035781.1:34623511..34649193	gene.392230756	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:34649304-34649304	NC_035781.1	34649304	34649304		gene-NC_035781.1:34623511..34649193	gene-NC_035781.1:34623511..34649193	gene.392230756	-	gene	downstream	111	1.0	1.0	1.0	1.0
ChrNC_035781.1:34649337-34649337	NC_035781.1	34649337	34649337		gene-NC_035781.1:34649419..34662228	gene-NC_035781.1:34649419..34662228	gene.392231252	+	gene	downstream	82	1.0	1.0	1.0	1.0
ChrNC_035781.1:34652161-34652161	NC_035781.1	34652161	34652161		gene-NC_035781.1:34649419..34662228	gene-NC_035781.1:34649419..34662228	gene.392231252	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:34652844-34652844	NC_035781.1	34652844	34652844		gene-NC_035781.1:34649419..34662228	gene-NC_035781.1:34649419..34662228	gene.392231252	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:34653127-34653127	NC_035781.1	34653127	34653127		gene-NC_035781.1:34649419..34662228	gene-NC_035781.1:34649419..34662228	gene.392231252	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:34653692-34653692	NC_035781.1	34653692	34653692		gene-NC_035781.1:34649419..34662228	gene-NC_035781.1:34649419..34662228	gene.392231252	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:39509991-39509991	NC_035781.1	39509991	39509991		gene-NC_035781.1:39507763..39528061	gene-NC_035781.1:39507763..39528061	gene.230777460	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:39511270-39511270	NC_035781.1	39511270	39511270		gene-NC_035781.1:39507763..39528061	gene-NC_035781.1:39507763..39528061	gene.230777460	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:39511297-39511297	NC_035781.1	39511297	39511297		gene-NC_035781.1:39507763..39528061	gene-NC_035781.1:39507763..39528061	gene.230777460	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:39511312-39511312	NC_035781.1	39511312	39511312		gene-NC_035781.1:39507763..39528061	gene-NC_035781.1:39507763..39528061	gene.230777460	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:39513097-39513097	NC_035781.1	39513097	39513097		gene-NC_035781.1:39507763..39528061	gene-NC_035781.1:39507763..39528061	gene.230777460	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:39513111-39513111	NC_035781.1	39513111	39513111		gene-NC_035781.1:39507763..39528061	gene-NC_035781.1:39507763..39528061	gene.230777460	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:43577043-43577043	NC_035781.1	43577043	43577043		gene-NC_035781.1:43577474..43580261	gene-NC_035781.1:43577474..43580261	gene.1580231748	+	gene	downstream	431	1.0	1.0	1.0	1.0
ChrNC_035781.1:43577058-43577058	NC_035781.1	43577058	43577058		gene-NC_035781.1:43577474..43580261	gene-NC_035781.1:43577474..43580261	gene.1580231748	+	gene	downstream	416	1.0	1.0	1.0	1.0
ChrNC_035781.1:43577077-43577077	NC_035781.1	43577077	43577077		gene-NC_035781.1:43577474..43580261	gene-NC_035781.1:43577474..43580261	gene.1580231748	+	gene	downstream	397	1.0	1.0	1.0	1.0
ChrNC_035781.1:43577102-43577102	NC_035781.1	43577102	43577102		gene-NC_035781.1:43577474..43580261	gene-NC_035781.1:43577474..43580261	gene.1580231748	+	gene	downstream	372	1.0	1.0	1.0	1.0
ChrNC_035781.1:43577104-43577104	NC_035781.1	43577104	43577104		gene-NC_035781.1:43577474..43580261	gene-NC_035781.1:43577474..43580261	gene.1580231748	+	gene	downstream	370	1.0	1.0	1.0	1.0
ChrNC_035781.1:43578084-43578084	NC_035781.1	43578084	43578084		gene-NC_035781.1:43577474..43580261	gene-NC_035781.1:43577474..43580261	gene.1580231748	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:43578763-43578763	NC_035781.1	43578763	43578763		gene-NC_035781.1:43577474..43580261	gene-NC_035781.1:43577474..43580261	gene.1580231748	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:43578852-43578852	NC_035781.1	43578852	43578852		gene-NC_035781.1:43577474..43580261	gene-NC_035781.1:43577474..43580261	gene.1580231748	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:43581203-43581203	NC_035781.1	43581203	43581203		gene-NC_035781.1:43577474..43580261	gene-NC_035781.1:43577474..43580261	gene.1580231748	+	gene	upstream	942	1.0	1.0	1.0	1.0
ChrNC_035781.1:43581204-43581204	NC_035781.1	43581204	43581204		gene-NC_035781.1:43577474..43580261	gene-NC_035781.1:43577474..43580261	gene.1580231748	+	gene	upstream	943	1.0	1.0	1.0	1.0
ChrNC_035781.1:43581232-43581232	NC_035781.1	43581232	43581232		gene-NC_035781.1:43577474..43580261	gene-NC_035781.1:43577474..43580261	gene.1580231748	+	gene	upstream	971	1.0	1.0	1.0	1.0
ChrNC_035781.1:45784951-45784951	NC_035781.1	45784951	45784951		gene-NC_035781.1:45785754..45798298	gene-NC_035781.1:45785754..45798298	gene.107120548	+	gene	downstream	803	1.0	1.0	1.0	1.0
ChrNC_035781.1:45784991-45784991	NC_035781.1	45784991	45784991		gene-NC_035781.1:45785754..45798298	gene-NC_035781.1:45785754..45798298	gene.107120548	+	gene	downstream	763	1.0	1.0	1.0	1.0
ChrNC_035781.1:45785002-45785002	NC_035781.1	45785002	45785002		gene-NC_035781.1:45785754..45798298	gene-NC_035781.1:45785754..45798298	gene.107120548	+	gene	downstream	752	1.0	1.0	1.0	1.0
ChrNC_035781.1:45785098-45785098	NC_035781.1	45785098	45785098		gene-NC_035781.1:45785754..45798298	gene-NC_035781.1:45785754..45798298	gene.107120548	+	gene	downstream	656	1.0	1.0	1.0	1.0
ChrNC_035781.1:45785156-45785156	NC_035781.1	45785156	45785156		gene-NC_035781.1:45785754..45798298	gene-NC_035781.1:45785754..45798298	gene.107120548	+	gene	downstream	598	1.0	1.0	1.0	1.0
ChrNC_035781.1:45785208-45785208	NC_035781.1	45785208	45785208		gene-NC_035781.1:45785754..45798298	gene-NC_035781.1:45785754..45798298	gene.107120548	+	gene	downstream	546	1.0	1.0	1.0	1.0
ChrNC_035781.1:45789421-45789421	NC_035781.1	45789421	45789421		gene-NC_035781.1:45785754..45798298	gene-NC_035781.1:45785754..45798298	gene.107120548	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:45789443-45789443	NC_035781.1	45789443	45789443		gene-NC_035781.1:45785754..45798298	gene-NC_035781.1:45785754..45798298	gene.107120548	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:45789462-45789462	NC_035781.1	45789462	45789462		gene-NC_035781.1:45785754..45798298	gene-NC_035781.1:45785754..45798298	gene.107120548	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:45789989-45789989	NC_035781.1	45789989	45789989		gene-NC_035781.1:45785754..45798298	gene-NC_035781.1:45785754..45798298	gene.107120548	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:45790305-45790305	NC_035781.1	45790305	45790305		gene-NC_035781.1:45785754..45798298	gene-NC_035781.1:45785754..45798298	gene.107120548	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:45790489-45790489	NC_035781.1	45790489	45790489		gene-NC_035781.1:45785754..45798298	gene-NC_035781.1:45785754..45798298	gene.107120548	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:45791069-45791069	NC_035781.1	45791069	45791069		gene-NC_035781.1:45785754..45798298	gene-NC_035781.1:45785754..45798298	gene.107120548	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:45791096-45791096	NC_035781.1	45791096	45791096		gene-NC_035781.1:45785754..45798298	gene-NC_035781.1:45785754..45798298	gene.107120548	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:48628033-48628033	NC_035781.1	48628033	48628033		gene-NC_035781.1:48628840..48633676	gene-NC_035781.1:48628840..48633676	gene.8295291540	-	gene	upstream	807	1.0	1.0	1.0	1.0
ChrNC_035781.1:48628091-48628091	NC_035781.1	48628091	48628091		gene-NC_035781.1:48628840..48633676	gene-NC_035781.1:48628840..48633676	gene.8295291540	-	gene	upstream	749	1.0	1.0	1.0	1.0
ChrNC_035781.1:48628703-48628703	NC_035781.1	48628703	48628703		gene-NC_035781.1:48628840..48633676	gene-NC_035781.1:48628840..48633676	gene.8295291540	-	gene	upstream	137	1.0	1.0	1.0	1.0
ChrNC_035781.1:48629583-48629583	NC_035781.1	48629583	48629583		gene-NC_035781.1:48628840..48633676	gene-NC_035781.1:48628840..48633676	gene.8295291540	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:48630112-48630112	NC_035781.1	48630112	48630112		gene-NC_035781.1:48628840..48633676	gene-NC_035781.1:48628840..48633676	gene.8295291540	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:48630146-48630146	NC_035781.1	48630146	48630146		gene-NC_035781.1:48628840..48633676	gene-NC_035781.1:48628840..48633676	gene.8295291540	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:48630166-48630166	NC_035781.1	48630166	48630166		gene-NC_035781.1:48628840..48633676	gene-NC_035781.1:48628840..48633676	gene.8295291540	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:48630617-48630617	NC_035781.1	48630617	48630617		gene-NC_035781.1:48628840..48633676	gene-NC_035781.1:48628840..48633676	gene.8295291540	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:48630658-48630658	NC_035781.1	48630658	48630658		gene-NC_035781.1:48628840..48633676	gene-NC_035781.1:48628840..48633676	gene.8295291540	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:48631220-48631220	NC_035781.1	48631220	48631220		gene-NC_035781.1:48628840..48633676	gene-NC_035781.1:48628840..48633676	gene.8295291540	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:48633592-48633592	NC_035781.1	48633592	48633592		gene-NC_035781.1:48628840..48633676	gene-NC_035781.1:48628840..48633676	gene.8295291540	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:48633934-48633934	NC_035781.1	48633934	48633934		gene-NC_035781.1:48633885..48640247	gene-NC_035781.1:48633885..48640247	gene.10135544356	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:48635963-48635963	NC_035781.1	48635963	48635963		gene-NC_035781.1:48633885..48640247	gene-NC_035781.1:48633885..48640247	gene.10135544356	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:60555847-60555847	NC_035781.1	60555847	60555847		gene-NC_035781.1:60557777..60571440	gene-NC_035781.1:60557777..60571440	gene.84082356	-	gene	upstream	1930	1.0	1.0	1.0	1.0
ChrNC_035781.1:60555871-60555871	NC_035781.1	60555871	60555871		gene-NC_035781.1:60557777..60571440	gene-NC_035781.1:60557777..60571440	gene.84082356	-	gene	upstream	1906	1.0	1.0	1.0	1.0
ChrNC_035781.1:60555882-60555882	NC_035781.1	60555882	60555882		gene-NC_035781.1:60557777..60571440	gene-NC_035781.1:60557777..60571440	gene.84082356	-	gene	upstream	1895	1.0	1.0	1.0	1.0
ChrNC_035781.1:60555908-60555908	NC_035781.1	60555908	60555908		gene-NC_035781.1:60557777..60571440	gene-NC_035781.1:60557777..60571440	gene.84082356	-	gene	upstream	1869	1.0	1.0	1.0	1.0
ChrNC_035781.1:60556792-60556792	NC_035781.1	60556792	60556792		gene-NC_035781.1:60557777..60571440	gene-NC_035781.1:60557777..60571440	gene.84082356	-	gene	upstream	985	1.0	1.0	1.0	1.0
ChrNC_035781.1:60556836-60556836	NC_035781.1	60556836	60556836		gene-NC_035781.1:60557777..60571440	gene-NC_035781.1:60557777..60571440	gene.84082356	-	gene	upstream	941	1.0	1.0	1.0	1.0
ChrNC_035781.1:60556887-60556887	NC_035781.1	60556887	60556887		gene-NC_035781.1:60557777..60571440	gene-NC_035781.1:60557777..60571440	gene.84082356	-	gene	upstream	890	1.0	1.0	1.0	1.0
ChrNC_035781.1:60558185-60558185	NC_035781.1	60558185	60558185		gene-NC_035781.1:60557777..60571440	gene-NC_035781.1:60557777..60571440	gene.84082356	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:60558216-60558216	NC_035781.1	60558216	60558216		gene-NC_035781.1:60557777..60571440	gene-NC_035781.1:60557777..60571440	gene.84082356	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:60560244-60560244	NC_035781.1	60560244	60560244		gene-NC_035781.1:60557777..60571440	gene-NC_035781.1:60557777..60571440	gene.84082356	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:60560445-60560445	NC_035781.1	60560445	60560445		gene-NC_035781.1:60557777..60571440	gene-NC_035781.1:60557777..60571440	gene.84082356	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:60560494-60560494	NC_035781.1	60560494	60560494		gene-NC_035781.1:60557777..60571440	gene-NC_035781.1:60557777..60571440	gene.84082356	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:60561334-60561334	NC_035781.1	60561334	60561334		gene-NC_035781.1:60557777..60571440	gene-NC_035781.1:60557777..60571440	gene.84082356	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:60562791-60562791	NC_035781.1	60562791	60562791		gene-NC_035781.1:60557777..60571440	gene-NC_035781.1:60557777..60571440	gene.84082356	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:60562794-60562794	NC_035781.1	60562794	60562794		gene-NC_035781.1:60557777..60571440	gene-NC_035781.1:60557777..60571440	gene.84082356	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:60563968-60563968	NC_035781.1	60563968	60563968		gene-NC_035781.1:60557777..60571440	gene-NC_035781.1:60557777..60571440	gene.84082356	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:60563985-60563985	NC_035781.1	60563985	60563985		gene-NC_035781.1:60557777..60571440	gene-NC_035781.1:60557777..60571440	gene.84082356	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:60564448-60564448	NC_035781.1	60564448	60564448		gene-NC_035781.1:60557777..60571440	gene-NC_035781.1:60557777..60571440	gene.84082356	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:60564458-60564458	NC_035781.1	60564458	60564458		gene-NC_035781.1:60557777..60571440	gene-NC_035781.1:60557777..60571440	gene.84082356	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:60564462-60564462	NC_035781.1	60564462	60564462		gene-NC_035781.1:60557777..60571440	gene-NC_035781.1:60557777..60571440	gene.84082356	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:60564470-60564470	NC_035781.1	60564470	60564470		gene-NC_035781.1:60557777..60571440	gene-NC_035781.1:60557777..60571440	gene.84082356	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:6256477-6256477	NC_035782.1	6256477	6256477		gene-NC_035782.1:6221115..6257535	gene-NC_035782.1:6221115..6257535	gene.8133817812	-	gene	overlapping	0	1.0	1.0	1.0	1.0
