Probe	Chromosome	Start	End	Probe Strand	Feature	ID	Description	Feature Strand	Type	Feature Orientation	Distance	SL1-SE_exact_rc_pop9_edit6_forSeqmonk	VB2-SE_exact_rc_pop9_edit6_forSeqmonk	VB3-SE_exact_rc_pop9_edit6 _forSeqmonk	VB3_R2-SE_exact_rc_pop9_edit6_forSeqmonk
ChrNC_035784.1:69827099-69827099	NC_035784.1	69827099	69827099		gene-NC_035784.1:69827389..69832262	gene-NC_035784.1:69827389..69832262	gene.10744765284	+	gene	downstream	290	1.0	1.0	1.0	1.0
ChrNC_035784.1:85338063-85338063	NC_035784.1	85338063	85338063		gene-NC_035784.1:85339879..85347240	gene-NC_035784.1:85339879..85347240	gene.7599039044	+	gene	downstream	1816	1.0	1.0	1.0	1.0
ChrNC_035784.1:85338065-85338065	NC_035784.1	85338065	85338065		gene-NC_035784.1:85339879..85347240	gene-NC_035784.1:85339879..85347240	gene.7599039044	+	gene	downstream	1814	1.0	1.0	1.0	1.0
ChrNC_035785.1:3383618-3383618	NC_035785.1	3383618	3383618		gene-NC_035785.1:3381821..3393815	gene-NC_035785.1:3381821..3393815	gene.9770638196	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035785.1:3384315-3384315	NC_035785.1	3384315	3384315		gene-NC_035785.1:3381821..3393815	gene-NC_035785.1:3381821..3393815	gene.9770638196	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035785.1:3384379-3384379	NC_035785.1	3384379	3384379		gene-NC_035785.1:3381821..3393815	gene-NC_035785.1:3381821..3393815	gene.9770638196	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035785.1:14131115-14131115	NC_035785.1	14131115	14131115		gene-NC_035785.1:14131803..14136032	gene-NC_035785.1:14131803..14136032	gene.11190410036	-	gene	upstream	688	1.0	1.0	1.0	1.0
ChrNC_035785.1:14131143-14131143	NC_035785.1	14131143	14131143		gene-NC_035785.1:14131803..14136032	gene-NC_035785.1:14131803..14136032	gene.11190410036	-	gene	upstream	660	1.0	1.0	1.0	1.0
ChrNC_035785.1:14131150-14131150	NC_035785.1	14131150	14131150		gene-NC_035785.1:14131803..14136032	gene-NC_035785.1:14131803..14136032	gene.11190410036	-	gene	upstream	653	1.0	1.0	1.0	1.0
ChrNC_035785.1:14131157-14131157	NC_035785.1	14131157	14131157		gene-NC_035785.1:14131803..14136032	gene-NC_035785.1:14131803..14136032	gene.11190410036	-	gene	upstream	646	1.0	1.0	1.0	1.0
ChrNC_035785.1:14131197-14131197	NC_035785.1	14131197	14131197		gene-NC_035785.1:14131803..14136032	gene-NC_035785.1:14131803..14136032	gene.11190410036	-	gene	upstream	606	1.0	1.0	1.0	1.0
ChrNC_035785.1:14131206-14131206	NC_035785.1	14131206	14131206		gene-NC_035785.1:14131803..14136032	gene-NC_035785.1:14131803..14136032	gene.11190410036	-	gene	upstream	597	1.0	1.0	1.0	1.0
ChrNC_035785.1:14131310-14131310	NC_035785.1	14131310	14131310		gene-NC_035785.1:14131803..14136032	gene-NC_035785.1:14131803..14136032	gene.11190410036	-	gene	upstream	493	1.0	1.0	1.0	1.0
ChrNC_035785.1:23854929-23854929	NC_035785.1	23854929	23854929		gene-NC_035785.1:23854096..23855809	gene-NC_035785.1:23854096..23855809	gene.9446245	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035785.1:23855040-23855040	NC_035785.1	23855040	23855040		gene-NC_035785.1:23854096..23855809	gene-NC_035785.1:23854096..23855809	gene.9446245	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035785.1:33568963-33568963	NC_035785.1	33568963	33568963		gene-NC_035785.1:33565186..33577622	gene-NC_035785.1:33565186..33577622	gene.9491719220	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035785.1:34365839-34365839	NC_035785.1	34365839	34365839		gene-NC_035785.1:34367230..34372278	gene-NC_035785.1:34367230..34372278	gene.80329634	-	gene	upstream	1391	1.0	1.0	1.0	1.0
ChrNC_035785.1:42590225-42590225	NC_035785.1	42590225	42590225		gene-NC_035785.1:42586115..42589487	gene-NC_035785.1:42586115..42589487	gene.10854866324	-	gene	downstream	738	1.0	1.0	1.0	1.0
ChrNC_035785.1:43684635-43684635	NC_035785.1	43684635	43684635		gene-NC_035785.1:43682131..43693930	gene-NC_035785.1:43682131..43693930	gene.941658820	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035785.1:43686015-43686015	NC_035785.1	43686015	43686015		gene-NC_035785.1:43682131..43693930	gene-NC_035785.1:43682131..43693930	gene.941658820	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035786.1:8851250-8851250	NC_035786.1	8851250	8851250		gene-NC_035786.1:8846282..8854797	gene-NC_035786.1:8846282..8854797	gene.292648116	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035786.1:8851282-8851282	NC_035786.1	8851282	8851282		gene-NC_035786.1:8846282..8854797	gene-NC_035786.1:8846282..8854797	gene.292648116	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035786.1:8851283-8851283	NC_035786.1	8851283	8851283		gene-NC_035786.1:8846282..8854797	gene-NC_035786.1:8846282..8854797	gene.292648116	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035786.1:8851295-8851295	NC_035786.1	8851295	8851295		gene-NC_035786.1:8846282..8854797	gene-NC_035786.1:8846282..8854797	gene.292648116	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035786.1:8851297-8851297	NC_035786.1	8851297	8851297		gene-NC_035786.1:8846282..8854797	gene-NC_035786.1:8846282..8854797	gene.292648116	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035786.1:8851301-8851301	NC_035786.1	8851301	8851301		gene-NC_035786.1:8846282..8854797	gene-NC_035786.1:8846282..8854797	gene.292648116	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035786.1:8851443-8851443	NC_035786.1	8851443	8851443		gene-NC_035786.1:8846282..8854797	gene-NC_035786.1:8846282..8854797	gene.292648116	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035786.1:8851451-8851451	NC_035786.1	8851451	8851451		gene-NC_035786.1:8846282..8854797	gene-NC_035786.1:8846282..8854797	gene.292648116	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035786.1:24933615-24933615	NC_035786.1	24933615	24933615		gene-NC_035786.1:24917803..24933647	gene-NC_035786.1:24917803..24933647	gene.5345655284	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035786.1:24938932-24938932	NC_035786.1	24938932	24938932		gene-NC_035786.1:24935378..24951847	gene-NC_035786.1:24935378..24951847	gene.8395541	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035786.1:24938965-24938965	NC_035786.1	24938965	24938965		gene-NC_035786.1:24935378..24951847	gene-NC_035786.1:24935378..24951847	gene.8395541	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035786.1:29141129-29141129	NC_035786.1	29141129	29141129		gene-NC_035786.1:29141119..29142251	gene-NC_035786.1:29141119..29142251	gene.9177145140	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035786.1:29142153-29142153	NC_035786.1	29142153	29142153		gene-NC_035786.1:29141119..29142251	gene-NC_035786.1:29141119..29142251	gene.9177145140	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035786.1:31749969-31749969	NC_035786.1	31749969	31749969		gene-NC_035786.1:31747451..31748557	gene-NC_035786.1:31747451..31748557	gene.24443460	-	gene	downstream	1412	1.0	1.0	1.0	1.0
ChrNC_035786.1:31749979-31749979	NC_035786.1	31749979	31749979		gene-NC_035786.1:31747451..31748557	gene-NC_035786.1:31747451..31748557	gene.24443460	-	gene	downstream	1422	1.0	1.0	1.0	1.0
ChrNC_035786.1:31750009-31750009	NC_035786.1	31750009	31750009		gene-NC_035786.1:31747451..31748557	gene-NC_035786.1:31747451..31748557	gene.24443460	-	gene	downstream	1452	1.0	1.0	1.0	1.0
ChrNC_035786.1:31755041-31755041	NC_035786.1	31755041	31755041		gene-NC_035786.1:31753271..31758035	gene-NC_035786.1:31753271..31758035	gene.24443300	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035786.1:31757608-31757608	NC_035786.1	31757608	31757608		gene-NC_035786.1:31753271..31758035	gene-NC_035786.1:31753271..31758035	gene.24443300	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035787.1:678527-678527	NC_035787.1	678527	678527		gene-NC_035787.1:673195..690397	gene-NC_035787.1:673195..690397	gene.3985657476	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035787.1:7284352-7284352	NC_035787.1	7284352	7284352		gene-NC_035787.1:7283791..7288747	gene-NC_035787.1:7283791..7288747	gene.77797666	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035787.1:7285853-7285853	NC_035787.1	7285853	7285853		gene-NC_035787.1:7283791..7288747	gene-NC_035787.1:7283791..7288747	gene.77797666	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035787.1:7288028-7288028	NC_035787.1	7288028	7288028		gene-NC_035787.1:7283791..7288747	gene-NC_035787.1:7283791..7288747	gene.77797666	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035787.1:7288294-7288294	NC_035787.1	7288294	7288294		gene-NC_035787.1:7283791..7288747	gene-NC_035787.1:7283791..7288747	gene.77797666	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035787.1:7992565-7992565	NC_035787.1	7992565	7992565		gene-NC_035787.1:7991834..7995660	gene-NC_035787.1:7991834..7995660	gene.14542705076	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035787.1:7994243-7994243	NC_035787.1	7994243	7994243		gene-NC_035787.1:7991834..7995660	gene-NC_035787.1:7991834..7995660	gene.14542705076	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035787.1:18163197-18163197	NC_035787.1	18163197	18163197		gene-NC_035787.1:18165923..18168888	gene-NC_035787.1:18165923..18168888	gene.60026484	-	gene	upstream	2726	1.0	1.0	1.0	1.0
ChrNC_035787.1:21033148-21033148	NC_035787.1	21033148	21033148		gene-NC_035787.1:21028381..21038981	gene-NC_035787.1:21028381..21038981	gene.3203421700	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035787.1:29547479-29547479	NC_035787.1	29547479	29547479		gene-NC_035787.1:29544106..29545076	gene-NC_035787.1:29544106..29545076	gene.82192002	-	gene	downstream	2403	1.0	1.0	1.0	1.0
ChrNC_035787.1:29547998-29547998	NC_035787.1	29547998	29547998		gene-NC_035787.1:29550174..29551156	gene-NC_035787.1:29550174..29551156	gene.91162546	+	gene	downstream	2176	1.0	1.0	1.0	1.0
ChrNC_035787.1:34872464-34872464	NC_035787.1	34872464	34872464		gene-NC_035787.1:34871704..34878171	gene-NC_035787.1:34871704..34878171	gene.14003737124	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035787.1:34872556-34872556	NC_035787.1	34872556	34872556		gene-NC_035787.1:34871704..34878171	gene-NC_035787.1:34871704..34878171	gene.14003737124	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035787.1:43811325-43811325	NC_035787.1	43811325	43811325		gene-NC_035787.1:43808629..43891126	gene-NC_035787.1:43808629..43891126	gene.2424337956	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035787.1:50488953-50488953	NC_035787.1	50488953	50488953		gene-NC_035787.1:50489370..50489870	gene-NC_035787.1:50489370..50489870	gene.6307797	-	gene	upstream	417	1.0	1.0	1.0	1.0
ChrNC_035787.1:50495409-50495409	NC_035787.1	50495409	50495409		gene-NC_035787.1:50495475..50499869	gene-NC_035787.1:50495475..50499869	gene.97432930	+	gene	downstream	66	1.0	1.0	1.0	1.0
ChrNC_035787.1:52043117-52043117	NC_035787.1	52043117	52043117		gene-NC_035787.1:52044450..52050909	gene-NC_035787.1:52044450..52050909	gene.9373231140	+	gene	downstream	1333	1.0	1.0	1.0	1.0
ChrNC_035787.1:52046392-52046392	NC_035787.1	52046392	52046392		gene-NC_035787.1:52044450..52050909	gene-NC_035787.1:52044450..52050909	gene.9373231140	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035787.1:52046402-52046402	NC_035787.1	52046402	52046402		gene-NC_035787.1:52044450..52050909	gene-NC_035787.1:52044450..52050909	gene.9373231140	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035787.1:57202853-57202853	NC_035787.1	57202853	57202853		gene-NC_035787.1:57203143..57207789	gene-NC_035787.1:57203143..57207789	gene.7507814628	-	gene	upstream	290	1.0	1.0	1.0	1.0
ChrNC_035787.1:69713354-69713354	NC_035787.1	69713354	69713354		gene-NC_035787.1:69712396..69715800	gene-NC_035787.1:69712396..69715800	gene.104219666	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035787.1:69713716-69713716	NC_035787.1	69713716	69713716		gene-NC_035787.1:69712396..69715800	gene-NC_035787.1:69712396..69715800	gene.104219666	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035788.1:8383874-8383874	NC_035788.1	8383874	8383874		gene-NC_035788.1:8383225..8383740	gene-NC_035788.1:8383225..8383740	gene.24115	-	gene	downstream	134	1.0	1.0	1.0	1.0
ChrNC_035788.1:14469104-14469104	NC_035788.1	14469104	14469104		gene-NC_035788.1:14465405..14495233	gene-NC_035788.1:14465405..14495233	gene.216147540	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035788.1:14470724-14470724	NC_035788.1	14470724	14470724		gene-NC_035788.1:14465405..14495233	gene-NC_035788.1:14465405..14495233	gene.216147540	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035788.1:14941555-14941555	NC_035788.1	14941555	14941555		gene-NC_035788.1:14936845..14940285	gene-NC_035788.1:14936845..14940285	gene.14025758836	+	gene	upstream	1270	1.0	1.0	1.0	1.0
ChrNC_035788.1:18525817-18525817	NC_035788.1	18525817	18525817		gene-NC_035788.1:18527441..18528452	gene-NC_035788.1:18527441..18528452	gene.15857620708	+	gene	downstream	1624	1.0	1.0	1.0	1.0
ChrNC_035788.1:18527151-18527151	NC_035788.1	18527151	18527151		gene-NC_035788.1:18527441..18528452	gene-NC_035788.1:18527441..18528452	gene.15857620708	+	gene	downstream	290	1.0	1.0	1.0	1.0
ChrNC_035788.1:18527156-18527156	NC_035788.1	18527156	18527156		gene-NC_035788.1:18527441..18528452	gene-NC_035788.1:18527441..18528452	gene.15857620708	+	gene	downstream	285	1.0	1.0	1.0	1.0
ChrNC_035788.1:18527195-18527195	NC_035788.1	18527195	18527195		gene-NC_035788.1:18527441..18528452	gene-NC_035788.1:18527441..18528452	gene.15857620708	+	gene	downstream	246	1.0	1.0	1.0	1.0
ChrNC_035788.1:18527204-18527204	NC_035788.1	18527204	18527204		gene-NC_035788.1:18527441..18528452	gene-NC_035788.1:18527441..18528452	gene.15857620708	+	gene	downstream	237	1.0	1.0	1.0	1.0
ChrNC_035788.1:18533647-18533647	NC_035788.1	18533647	18533647		gene-NC_035788.1:18535279..18536266	gene-NC_035788.1:18535279..18536266	gene.17525903956	+	gene	downstream	1632	1.0	1.0	1.0	1.0
ChrNC_035788.1:18533677-18533677	NC_035788.1	18533677	18533677		gene-NC_035788.1:18535279..18536266	gene-NC_035788.1:18535279..18536266	gene.17525903956	+	gene	downstream	1602	1.0	1.0	1.0	1.0
ChrNC_035788.1:24577512-24577512	NC_035788.1	24577512	24577512		gene-NC_035788.1:24575753..24578558	gene-NC_035788.1:24575753..24578558	gene.4792012500	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035788.1:24578181-24578181	NC_035788.1	24578181	24578181		gene-NC_035788.1:24575753..24578558	gene-NC_035788.1:24575753..24578558	gene.4792012500	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035788.1:24602836-24602836	NC_035788.1	24602836	24602836		gene-NC_035788.1:24578684..24606756	gene-NC_035788.1:24578684..24606756	gene.4792012276	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035788.1:33863538-33863538	NC_035788.1	33863538	33863538		gene-NC_035788.1:33864775..33892311	gene-NC_035788.1:33864775..33892311	gene.5256357	+	gene	downstream	1237	1.0	1.0	1.0	1.0
ChrNC_035788.1:33868993-33868993	NC_035788.1	33868993	33868993		gene-NC_035788.1:33864775..33892311	gene-NC_035788.1:33864775..33892311	gene.5256357	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035788.1:33870042-33870042	NC_035788.1	33870042	33870042		gene-NC_035788.1:33864775..33892311	gene-NC_035788.1:33864775..33892311	gene.5256357	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035788.1:33870045-33870045	NC_035788.1	33870045	33870045		gene-NC_035788.1:33864775..33892311	gene-NC_035788.1:33864775..33892311	gene.5256357	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035788.1:52333057-52333057	NC_035788.1	52333057	52333057		gene-NC_035788.1:52329886..52335575	gene-NC_035788.1:52329886..52335575	gene.14366544164	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035788.1:64956442-64956442	NC_035788.1	64956442	64956442		gene-NC_035788.1:64951690..64960841	gene-NC_035788.1:64951690..64960841	gene.8710527620	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035788.1:72580468-72580468	NC_035788.1	72580468	72580468		gene-NC_035788.1:72579671..72585862	gene-NC_035788.1:72579671..72585862	gene.837857748	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035788.1:72582291-72582291	NC_035788.1	72582291	72582291		gene-NC_035788.1:72579671..72585862	gene-NC_035788.1:72579671..72585862	gene.837857748	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035788.1:72582293-72582293	NC_035788.1	72582293	72582293		gene-NC_035788.1:72579671..72585862	gene-NC_035788.1:72579671..72585862	gene.837857748	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035788.1:72582295-72582295	NC_035788.1	72582295	72582295		gene-NC_035788.1:72579671..72585862	gene-NC_035788.1:72579671..72585862	gene.837857748	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035788.1:72582433-72582433	NC_035788.1	72582433	72582433		gene-NC_035788.1:72579671..72585862	gene-NC_035788.1:72579671..72585862	gene.837857748	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035788.1:73443314-73443314	NC_035788.1	73443314	73443314		gene-NC_035788.1:73444411..73444749	gene-NC_035788.1:73444411..73444749	gene.5269301	+	gene	downstream	1097	1.0	1.0	1.0	1.0
ChrNC_035788.1:73443574-73443574	NC_035788.1	73443574	73443574		gene-NC_035788.1:73444411..73444749	gene-NC_035788.1:73444411..73444749	gene.5269301	+	gene	downstream	837	1.0	1.0	1.0	1.0
ChrNC_035788.1:73449624-73449624	NC_035788.1	73449624	73449624		gene-NC_035788.1:73444921..73445325	gene-NC_035788.1:73444921..73445325	gene.5269317	+	gene	upstream	4299	1.0	1.0	1.0	1.0
ChrNC_035788.1:73449652-73449652	NC_035788.1	73449652	73449652		gene-NC_035788.1:73444921..73445325	gene-NC_035788.1:73444921..73445325	gene.5269317	+	gene	upstream	4327	1.0	1.0	1.0	1.0
ChrNC_035788.1:73449670-73449670	NC_035788.1	73449670	73449670		gene-NC_035788.1:73444921..73445325	gene-NC_035788.1:73444921..73445325	gene.5269317	+	gene	upstream	4345	1.0	1.0	1.0	1.0
ChrNC_035788.1:76641656-76641656	NC_035788.1	76641656	76641656		gene-NC_035788.1:76641936..76645580	gene-NC_035788.1:76641936..76645580	gene.331432532	+	gene	downstream	280	1.0	1.0	1.0	1.0
ChrNC_035788.1:86000520-86000520	NC_035788.1	86000520	86000520		gene-NC_035788.1:86000476..86004870	gene-NC_035788.1:86000476..86004870	gene.5273621	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035788.1:86001980-86001980	NC_035788.1	86001980	86001980		gene-NC_035788.1:86000476..86004870	gene-NC_035788.1:86000476..86004870	gene.5273621	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035788.1:86003443-86003443	NC_035788.1	86003443	86003443		gene-NC_035788.1:86000476..86004870	gene-NC_035788.1:86000476..86004870	gene.5273621	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035788.1:95586441-95586441	NC_035788.1	95586441	95586441		gene-NC_035788.1:95584492..95592399	gene-NC_035788.1:95584492..95592399	gene.3155194580	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035788.1:95587041-95587041	NC_035788.1	95587041	95587041		gene-NC_035788.1:95584492..95592399	gene-NC_035788.1:95584492..95592399	gene.3155194580	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035789.1:3180649-3180649	NC_035789.1	3180649	3180649		gene-NC_035789.1:3178694..3179348	gene-NC_035789.1:3178694..3179348	gene.452031076	-	gene	downstream	1301	1.0	1.0	1.0	1.0
ChrNC_035789.1:3182180-3182180	NC_035789.1	3182180	3182180		gene-NC_035789.1:3178694..3179348	gene-NC_035789.1:3178694..3179348	gene.452031076	-	gene	downstream	2832	1.0	1.0	1.0	1.0
ChrNC_035789.1:3182220-3182220	NC_035789.1	3182220	3182220		gene-NC_035789.1:3178694..3179348	gene-NC_035789.1:3178694..3179348	gene.452031076	-	gene	downstream	2872	1.0	1.0	1.0	1.0
ChrNC_035789.1:8198710-8198710	NC_035789.1	8198710	8198710		gene-NC_035789.1:8197107..8202726	gene-NC_035789.1:8197107..8202726	gene.73743746	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035789.1:11057309-11057309	NC_035789.1	11057309	11057309		gene-NC_035789.1:11056653..11073544	gene-NC_035789.1:11056653..11073544	gene.13229890036	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035789.1:11057314-11057314	NC_035789.1	11057314	11057314		gene-NC_035789.1:11056653..11073544	gene-NC_035789.1:11056653..11073544	gene.13229890036	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035789.1:11060924-11060924	NC_035789.1	11060924	11060924		gene-NC_035789.1:11056653..11073544	gene-NC_035789.1:11056653..11073544	gene.13229890036	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035789.1:11060935-11060935	NC_035789.1	11060935	11060935		gene-NC_035789.1:11056653..11073544	gene-NC_035789.1:11056653..11073544	gene.13229890036	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035789.1:11061018-11061018	NC_035789.1	11061018	11061018		gene-NC_035789.1:11056653..11073544	gene-NC_035789.1:11056653..11073544	gene.13229890036	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035789.1:11061040-11061040	NC_035789.1	11061040	11061040		gene-NC_035789.1:11056653..11073544	gene-NC_035789.1:11056653..11073544	gene.13229890036	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035789.1:11061078-11061078	NC_035789.1	11061078	11061078		gene-NC_035789.1:11056653..11073544	gene-NC_035789.1:11056653..11073544	gene.13229890036	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035789.1:11061339-11061339	NC_035789.1	11061339	11061339		gene-NC_035789.1:11056653..11073544	gene-NC_035789.1:11056653..11073544	gene.13229890036	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035789.1:11061689-11061689	NC_035789.1	11061689	11061689		gene-NC_035789.1:11056653..11073544	gene-NC_035789.1:11056653..11073544	gene.13229890036	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035789.1:11061731-11061731	NC_035789.1	11061731	11061731		gene-NC_035789.1:11056653..11073544	gene-NC_035789.1:11056653..11073544	gene.13229890036	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035789.1:11061747-11061747	NC_035789.1	11061747	11061747		gene-NC_035789.1:11056653..11073544	gene-NC_035789.1:11056653..11073544	gene.13229890036	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035789.1:11061749-11061749	NC_035789.1	11061749	11061749		gene-NC_035789.1:11056653..11073544	gene-NC_035789.1:11056653..11073544	gene.13229890036	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035789.1:11061809-11061809	NC_035789.1	11061809	11061809		gene-NC_035789.1:11056653..11073544	gene-NC_035789.1:11056653..11073544	gene.13229890036	-	gene	overlapping	0	1.0	1.0	1.0	1.0
