Probe	Chromosome	Start	End	Probe Strand	Feature	ID	Description	Feature Strand	Type	Feature Orientation	Distance	SL1-SE_exact_rc_pop9_edit6_forSeqmonk	VB2-SE_exact_rc_pop9_edit6_forSeqmonk	VB3-SE_exact_rc_pop9_edit6 _forSeqmonk	VB3_R2-SE_exact_rc_pop9_edit6_forSeqmonk
ChrNC_035781.1:45789119-45789119	NC_035781.1	45789119	45789119		gene-NC_035781.1:45785754..45798298	gene-NC_035781.1:45785754..45798298	gene.107120548	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:45789196-45789196	NC_035781.1	45789196	45789196		gene-NC_035781.1:45785754..45798298	gene-NC_035781.1:45785754..45798298	gene.107120548	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:45789639-45789639	NC_035781.1	45789639	45789639		gene-NC_035781.1:45785754..45798298	gene-NC_035781.1:45785754..45798298	gene.107120548	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:45789673-45789673	NC_035781.1	45789673	45789673		gene-NC_035781.1:45785754..45798298	gene-NC_035781.1:45785754..45798298	gene.107120548	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:45789685-45789685	NC_035781.1	45789685	45789685		gene-NC_035781.1:45785754..45798298	gene-NC_035781.1:45785754..45798298	gene.107120548	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:45789774-45789774	NC_035781.1	45789774	45789774		gene-NC_035781.1:45785754..45798298	gene-NC_035781.1:45785754..45798298	gene.107120548	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:45789775-45789775	NC_035781.1	45789775	45789775		gene-NC_035781.1:45785754..45798298	gene-NC_035781.1:45785754..45798298	gene.107120548	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:45789897-45789897	NC_035781.1	45789897	45789897		gene-NC_035781.1:45785754..45798298	gene-NC_035781.1:45785754..45798298	gene.107120548	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:45789923-45789923	NC_035781.1	45789923	45789923		gene-NC_035781.1:45785754..45798298	gene-NC_035781.1:45785754..45798298	gene.107120548	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:45790297-45790297	NC_035781.1	45790297	45790297		gene-NC_035781.1:45785754..45798298	gene-NC_035781.1:45785754..45798298	gene.107120548	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:45790305-45790305	NC_035781.1	45790305	45790305		gene-NC_035781.1:45785754..45798298	gene-NC_035781.1:45785754..45798298	gene.107120548	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:45790316-45790316	NC_035781.1	45790316	45790316		gene-NC_035781.1:45785754..45798298	gene-NC_035781.1:45785754..45798298	gene.107120548	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:45790342-45790342	NC_035781.1	45790342	45790342		gene-NC_035781.1:45785754..45798298	gene-NC_035781.1:45785754..45798298	gene.107120548	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:45790369-45790369	NC_035781.1	45790369	45790369		gene-NC_035781.1:45785754..45798298	gene-NC_035781.1:45785754..45798298	gene.107120548	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:48628822-48628822	NC_035781.1	48628822	48628822		gene-NC_035781.1:48628840..48633676	gene-NC_035781.1:48628840..48633676	gene.8295291540	-	gene	upstream	18	1.0	1.0	1.0	1.0
ChrNC_035781.1:48629411-48629411	NC_035781.1	48629411	48629411		gene-NC_035781.1:48628840..48633676	gene-NC_035781.1:48628840..48633676	gene.8295291540	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:48630269-48630269	NC_035781.1	48630269	48630269		gene-NC_035781.1:48628840..48633676	gene-NC_035781.1:48628840..48633676	gene.8295291540	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:48631220-48631220	NC_035781.1	48631220	48631220		gene-NC_035781.1:48628840..48633676	gene-NC_035781.1:48628840..48633676	gene.8295291540	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:48631279-48631279	NC_035781.1	48631279	48631279		gene-NC_035781.1:48628840..48633676	gene-NC_035781.1:48628840..48633676	gene.8295291540	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:48631283-48631283	NC_035781.1	48631283	48631283		gene-NC_035781.1:48628840..48633676	gene-NC_035781.1:48628840..48633676	gene.8295291540	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:48631300-48631300	NC_035781.1	48631300	48631300		gene-NC_035781.1:48628840..48633676	gene-NC_035781.1:48628840..48633676	gene.8295291540	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:48631306-48631306	NC_035781.1	48631306	48631306		gene-NC_035781.1:48628840..48633676	gene-NC_035781.1:48628840..48633676	gene.8295291540	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:48631510-48631510	NC_035781.1	48631510	48631510		gene-NC_035781.1:48628840..48633676	gene-NC_035781.1:48628840..48633676	gene.8295291540	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:48631519-48631519	NC_035781.1	48631519	48631519		gene-NC_035781.1:48628840..48633676	gene-NC_035781.1:48628840..48633676	gene.8295291540	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:48631523-48631523	NC_035781.1	48631523	48631523		gene-NC_035781.1:48628840..48633676	gene-NC_035781.1:48628840..48633676	gene.8295291540	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:48631546-48631546	NC_035781.1	48631546	48631546		gene-NC_035781.1:48628840..48633676	gene-NC_035781.1:48628840..48633676	gene.8295291540	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:48631567-48631567	NC_035781.1	48631567	48631567		gene-NC_035781.1:48628840..48633676	gene-NC_035781.1:48628840..48633676	gene.8295291540	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:48631660-48631660	NC_035781.1	48631660	48631660		gene-NC_035781.1:48628840..48633676	gene-NC_035781.1:48628840..48633676	gene.8295291540	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:48631668-48631668	NC_035781.1	48631668	48631668		gene-NC_035781.1:48628840..48633676	gene-NC_035781.1:48628840..48633676	gene.8295291540	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:48631670-48631670	NC_035781.1	48631670	48631670		gene-NC_035781.1:48628840..48633676	gene-NC_035781.1:48628840..48633676	gene.8295291540	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:48632383-48632383	NC_035781.1	48632383	48632383		gene-NC_035781.1:48628840..48633676	gene-NC_035781.1:48628840..48633676	gene.8295291540	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:48632413-48632413	NC_035781.1	48632413	48632413		gene-NC_035781.1:48628840..48633676	gene-NC_035781.1:48628840..48633676	gene.8295291540	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:48632756-48632756	NC_035781.1	48632756	48632756		gene-NC_035781.1:48628840..48633676	gene-NC_035781.1:48628840..48633676	gene.8295291540	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:48632788-48632788	NC_035781.1	48632788	48632788		gene-NC_035781.1:48628840..48633676	gene-NC_035781.1:48628840..48633676	gene.8295291540	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:48632794-48632794	NC_035781.1	48632794	48632794		gene-NC_035781.1:48628840..48633676	gene-NC_035781.1:48628840..48633676	gene.8295291540	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:48633223-48633223	NC_035781.1	48633223	48633223		gene-NC_035781.1:48628840..48633676	gene-NC_035781.1:48628840..48633676	gene.8295291540	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:48633255-48633255	NC_035781.1	48633255	48633255		gene-NC_035781.1:48628840..48633676	gene-NC_035781.1:48628840..48633676	gene.8295291540	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:48633515-48633515	NC_035781.1	48633515	48633515		gene-NC_035781.1:48628840..48633676	gene-NC_035781.1:48628840..48633676	gene.8295291540	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:48633625-48633625	NC_035781.1	48633625	48633625		gene-NC_035781.1:48628840..48633676	gene-NC_035781.1:48628840..48633676	gene.8295291540	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:48633640-48633640	NC_035781.1	48633640	48633640		gene-NC_035781.1:48628840..48633676	gene-NC_035781.1:48628840..48633676	gene.8295291540	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:60556934-60556934	NC_035781.1	60556934	60556934		gene-NC_035781.1:60557777..60571440	gene-NC_035781.1:60557777..60571440	gene.84082356	-	gene	upstream	843	1.0	1.0	1.0	1.0
ChrNC_035781.1:60558882-60558882	NC_035781.1	60558882	60558882		gene-NC_035781.1:60557777..60571440	gene-NC_035781.1:60557777..60571440	gene.84082356	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:60560148-60560148	NC_035781.1	60560148	60560148		gene-NC_035781.1:60557777..60571440	gene-NC_035781.1:60557777..60571440	gene.84082356	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:60560621-60560621	NC_035781.1	60560621	60560621		gene-NC_035781.1:60557777..60571440	gene-NC_035781.1:60557777..60571440	gene.84082356	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:60561815-60561815	NC_035781.1	60561815	60561815		gene-NC_035781.1:60557777..60571440	gene-NC_035781.1:60557777..60571440	gene.84082356	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:60562804-60562804	NC_035781.1	60562804	60562804		gene-NC_035781.1:60557777..60571440	gene-NC_035781.1:60557777..60571440	gene.84082356	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:60563094-60563094	NC_035781.1	60563094	60563094		gene-NC_035781.1:60557777..60571440	gene-NC_035781.1:60557777..60571440	gene.84082356	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:6256288-6256288	NC_035782.1	6256288	6256288		gene-NC_035782.1:6221115..6257535	gene-NC_035782.1:6221115..6257535	gene.8133817812	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:6256384-6256384	NC_035782.1	6256384	6256384		gene-NC_035782.1:6221115..6257535	gene-NC_035782.1:6221115..6257535	gene.8133817812	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:6256434-6256434	NC_035782.1	6256434	6256434		gene-NC_035782.1:6221115..6257535	gene-NC_035782.1:6221115..6257535	gene.8133817812	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:6256512-6256512	NC_035782.1	6256512	6256512		gene-NC_035782.1:6221115..6257535	gene-NC_035782.1:6221115..6257535	gene.8133817812	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:6256513-6256513	NC_035782.1	6256513	6256513		gene-NC_035782.1:6221115..6257535	gene-NC_035782.1:6221115..6257535	gene.8133817812	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:6257055-6257055	NC_035782.1	6257055	6257055		gene-NC_035782.1:6221115..6257535	gene-NC_035782.1:6221115..6257535	gene.8133817812	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:6257077-6257077	NC_035782.1	6257077	6257077		gene-NC_035782.1:6221115..6257535	gene-NC_035782.1:6221115..6257535	gene.8133817812	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:6257240-6257240	NC_035782.1	6257240	6257240		gene-NC_035782.1:6221115..6257535	gene-NC_035782.1:6221115..6257535	gene.8133817812	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:6257580-6257580	NC_035782.1	6257580	6257580		gene-NC_035782.1:6221115..6257535	gene-NC_035782.1:6221115..6257535	gene.8133817812	-	gene	downstream	45	1.0	1.0	1.0	1.0
ChrNC_035782.1:6257767-6257767	NC_035782.1	6257767	6257767		gene-NC_035782.1:6257699..6263526	gene-NC_035782.1:6257699..6263526	gene.12653172404	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:6257837-6257837	NC_035782.1	6257837	6257837		gene-NC_035782.1:6257699..6263526	gene-NC_035782.1:6257699..6263526	gene.12653172404	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:6257861-6257861	NC_035782.1	6257861	6257861		gene-NC_035782.1:6257699..6263526	gene-NC_035782.1:6257699..6263526	gene.12653172404	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:6258356-6258356	NC_035782.1	6258356	6258356		gene-NC_035782.1:6257699..6263526	gene-NC_035782.1:6257699..6263526	gene.12653172404	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:6258501-6258501	NC_035782.1	6258501	6258501		gene-NC_035782.1:6257699..6263526	gene-NC_035782.1:6257699..6263526	gene.12653172404	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:6258555-6258555	NC_035782.1	6258555	6258555		gene-NC_035782.1:6257699..6263526	gene-NC_035782.1:6257699..6263526	gene.12653172404	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:6258635-6258635	NC_035782.1	6258635	6258635		gene-NC_035782.1:6257699..6263526	gene-NC_035782.1:6257699..6263526	gene.12653172404	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:6258650-6258650	NC_035782.1	6258650	6258650		gene-NC_035782.1:6257699..6263526	gene-NC_035782.1:6257699..6263526	gene.12653172404	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:6258652-6258652	NC_035782.1	6258652	6258652		gene-NC_035782.1:6257699..6263526	gene-NC_035782.1:6257699..6263526	gene.12653172404	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:6258659-6258659	NC_035782.1	6258659	6258659		gene-NC_035782.1:6257699..6263526	gene-NC_035782.1:6257699..6263526	gene.12653172404	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:6258679-6258679	NC_035782.1	6258679	6258679		gene-NC_035782.1:6257699..6263526	gene-NC_035782.1:6257699..6263526	gene.12653172404	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:6258715-6258715	NC_035782.1	6258715	6258715		gene-NC_035782.1:6257699..6263526	gene-NC_035782.1:6257699..6263526	gene.12653172404	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:6258718-6258718	NC_035782.1	6258718	6258718		gene-NC_035782.1:6257699..6263526	gene-NC_035782.1:6257699..6263526	gene.12653172404	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:6258733-6258733	NC_035782.1	6258733	6258733		gene-NC_035782.1:6257699..6263526	gene-NC_035782.1:6257699..6263526	gene.12653172404	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:6258744-6258744	NC_035782.1	6258744	6258744		gene-NC_035782.1:6257699..6263526	gene-NC_035782.1:6257699..6263526	gene.12653172404	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:6258746-6258746	NC_035782.1	6258746	6258746		gene-NC_035782.1:6257699..6263526	gene-NC_035782.1:6257699..6263526	gene.12653172404	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:6258751-6258751	NC_035782.1	6258751	6258751		gene-NC_035782.1:6257699..6263526	gene-NC_035782.1:6257699..6263526	gene.12653172404	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:6258979-6258979	NC_035782.1	6258979	6258979		gene-NC_035782.1:6257699..6263526	gene-NC_035782.1:6257699..6263526	gene.12653172404	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:6258986-6258986	NC_035782.1	6258986	6258986		gene-NC_035782.1:6257699..6263526	gene-NC_035782.1:6257699..6263526	gene.12653172404	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:6259133-6259133	NC_035782.1	6259133	6259133		gene-NC_035782.1:6257699..6263526	gene-NC_035782.1:6257699..6263526	gene.12653172404	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:6259145-6259145	NC_035782.1	6259145	6259145		gene-NC_035782.1:6257699..6263526	gene-NC_035782.1:6257699..6263526	gene.12653172404	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:6259176-6259176	NC_035782.1	6259176	6259176		gene-NC_035782.1:6257699..6263526	gene-NC_035782.1:6257699..6263526	gene.12653172404	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:6259199-6259199	NC_035782.1	6259199	6259199		gene-NC_035782.1:6257699..6263526	gene-NC_035782.1:6257699..6263526	gene.12653172404	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:6259206-6259206	NC_035782.1	6259206	6259206		gene-NC_035782.1:6257699..6263526	gene-NC_035782.1:6257699..6263526	gene.12653172404	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:6259312-6259312	NC_035782.1	6259312	6259312		gene-NC_035782.1:6257699..6263526	gene-NC_035782.1:6257699..6263526	gene.12653172404	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:6259316-6259316	NC_035782.1	6259316	6259316		gene-NC_035782.1:6257699..6263526	gene-NC_035782.1:6257699..6263526	gene.12653172404	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:6259326-6259326	NC_035782.1	6259326	6259326		gene-NC_035782.1:6257699..6263526	gene-NC_035782.1:6257699..6263526	gene.12653172404	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:6259477-6259477	NC_035782.1	6259477	6259477		gene-NC_035782.1:6257699..6263526	gene-NC_035782.1:6257699..6263526	gene.12653172404	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:6259478-6259478	NC_035782.1	6259478	6259478		gene-NC_035782.1:6257699..6263526	gene-NC_035782.1:6257699..6263526	gene.12653172404	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:6261497-6261497	NC_035782.1	6261497	6261497		gene-NC_035782.1:6257699..6263526	gene-NC_035782.1:6257699..6263526	gene.12653172404	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:6261915-6261915	NC_035782.1	6261915	6261915		gene-NC_035782.1:6257699..6263526	gene-NC_035782.1:6257699..6263526	gene.12653172404	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:6261932-6261932	NC_035782.1	6261932	6261932		gene-NC_035782.1:6257699..6263526	gene-NC_035782.1:6257699..6263526	gene.12653172404	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:6262268-6262268	NC_035782.1	6262268	6262268		gene-NC_035782.1:6257699..6263526	gene-NC_035782.1:6257699..6263526	gene.12653172404	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:6262691-6262691	NC_035782.1	6262691	6262691		gene-NC_035782.1:6257699..6263526	gene-NC_035782.1:6257699..6263526	gene.12653172404	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:12731873-12731873	NC_035782.1	12731873	12731873		gene-NC_035782.1:12732302..12741674	gene-NC_035782.1:12732302..12741674	gene.5692732868	+	gene	downstream	429	1.0	1.0	1.0	1.0
ChrNC_035782.1:12732042-12732042	NC_035782.1	12732042	12732042		gene-NC_035782.1:12732302..12741674	gene-NC_035782.1:12732302..12741674	gene.5692732868	+	gene	downstream	260	1.0	1.0	1.0	1.0
ChrNC_035782.1:12732151-12732151	NC_035782.1	12732151	12732151		gene-NC_035782.1:12732302..12741674	gene-NC_035782.1:12732302..12741674	gene.5692732868	+	gene	downstream	151	1.0	1.0	1.0	1.0
ChrNC_035782.1:12732164-12732164	NC_035782.1	12732164	12732164		gene-NC_035782.1:12732302..12741674	gene-NC_035782.1:12732302..12741674	gene.5692732868	+	gene	downstream	138	1.0	1.0	1.0	1.0
ChrNC_035782.1:12732222-12732222	NC_035782.1	12732222	12732222		gene-NC_035782.1:12732302..12741674	gene-NC_035782.1:12732302..12741674	gene.5692732868	+	gene	downstream	80	1.0	1.0	1.0	1.0
ChrNC_035782.1:12732630-12732630	NC_035782.1	12732630	12732630		gene-NC_035782.1:12732302..12741674	gene-NC_035782.1:12732302..12741674	gene.5692732868	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:12732689-12732689	NC_035782.1	12732689	12732689		gene-NC_035782.1:12732302..12741674	gene-NC_035782.1:12732302..12741674	gene.5692732868	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:12734382-12734382	NC_035782.1	12734382	12734382		gene-NC_035782.1:12732302..12741674	gene-NC_035782.1:12732302..12741674	gene.5692732868	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:12734541-12734541	NC_035782.1	12734541	12734541		gene-NC_035782.1:12732302..12741674	gene-NC_035782.1:12732302..12741674	gene.5692732868	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:12734550-12734550	NC_035782.1	12734550	12734550		gene-NC_035782.1:12732302..12741674	gene-NC_035782.1:12732302..12741674	gene.5692732868	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:12734568-12734568	NC_035782.1	12734568	12734568		gene-NC_035782.1:12732302..12741674	gene-NC_035782.1:12732302..12741674	gene.5692732868	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:12734634-12734634	NC_035782.1	12734634	12734634		gene-NC_035782.1:12732302..12741674	gene-NC_035782.1:12732302..12741674	gene.5692732868	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:12734678-12734678	NC_035782.1	12734678	12734678		gene-NC_035782.1:12732302..12741674	gene-NC_035782.1:12732302..12741674	gene.5692732868	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:12734717-12734717	NC_035782.1	12734717	12734717		gene-NC_035782.1:12732302..12741674	gene-NC_035782.1:12732302..12741674	gene.5692732868	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:12734718-12734718	NC_035782.1	12734718	12734718		gene-NC_035782.1:12732302..12741674	gene-NC_035782.1:12732302..12741674	gene.5692732868	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:12734767-12734767	NC_035782.1	12734767	12734767		gene-NC_035782.1:12732302..12741674	gene-NC_035782.1:12732302..12741674	gene.5692732868	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:12734768-12734768	NC_035782.1	12734768	12734768		gene-NC_035782.1:12732302..12741674	gene-NC_035782.1:12732302..12741674	gene.5692732868	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:12734772-12734772	NC_035782.1	12734772	12734772		gene-NC_035782.1:12732302..12741674	gene-NC_035782.1:12732302..12741674	gene.5692732868	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:12736062-12736062	NC_035782.1	12736062	12736062		gene-NC_035782.1:12732302..12741674	gene-NC_035782.1:12732302..12741674	gene.5692732868	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:12736085-12736085	NC_035782.1	12736085	12736085		gene-NC_035782.1:12732302..12741674	gene-NC_035782.1:12732302..12741674	gene.5692732868	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:12736189-12736189	NC_035782.1	12736189	12736189		gene-NC_035782.1:12732302..12741674	gene-NC_035782.1:12732302..12741674	gene.5692732868	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:12736310-12736310	NC_035782.1	12736310	12736310		gene-NC_035782.1:12732302..12741674	gene-NC_035782.1:12732302..12741674	gene.5692732868	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:12736358-12736358	NC_035782.1	12736358	12736358		gene-NC_035782.1:12732302..12741674	gene-NC_035782.1:12732302..12741674	gene.5692732868	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:12736427-12736427	NC_035782.1	12736427	12736427		gene-NC_035782.1:12732302..12741674	gene-NC_035782.1:12732302..12741674	gene.5692732868	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:12736436-12736436	NC_035782.1	12736436	12736436		gene-NC_035782.1:12732302..12741674	gene-NC_035782.1:12732302..12741674	gene.5692732868	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:12736532-12736532	NC_035782.1	12736532	12736532		gene-NC_035782.1:12732302..12741674	gene-NC_035782.1:12732302..12741674	gene.5692732868	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:12736534-12736534	NC_035782.1	12736534	12736534		gene-NC_035782.1:12732302..12741674	gene-NC_035782.1:12732302..12741674	gene.5692732868	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:12736570-12736570	NC_035782.1	12736570	12736570		gene-NC_035782.1:12732302..12741674	gene-NC_035782.1:12732302..12741674	gene.5692732868	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:12736580-12736580	NC_035782.1	12736580	12736580		gene-NC_035782.1:12732302..12741674	gene-NC_035782.1:12732302..12741674	gene.5692732868	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:12736607-12736607	NC_035782.1	12736607	12736607		gene-NC_035782.1:12732302..12741674	gene-NC_035782.1:12732302..12741674	gene.5692732868	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:12737025-12737025	NC_035782.1	12737025	12737025		gene-NC_035782.1:12732302..12741674	gene-NC_035782.1:12732302..12741674	gene.5692732868	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:12737082-12737082	NC_035782.1	12737082	12737082		gene-NC_035782.1:12732302..12741674	gene-NC_035782.1:12732302..12741674	gene.5692732868	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:12737098-12737098	NC_035782.1	12737098	12737098		gene-NC_035782.1:12732302..12741674	gene-NC_035782.1:12732302..12741674	gene.5692732868	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:12737114-12737114	NC_035782.1	12737114	12737114		gene-NC_035782.1:12732302..12741674	gene-NC_035782.1:12732302..12741674	gene.5692732868	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:12737144-12737144	NC_035782.1	12737144	12737144		gene-NC_035782.1:12732302..12741674	gene-NC_035782.1:12732302..12741674	gene.5692732868	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:12737149-12737149	NC_035782.1	12737149	12737149		gene-NC_035782.1:12732302..12741674	gene-NC_035782.1:12732302..12741674	gene.5692732868	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:12737163-12737163	NC_035782.1	12737163	12737163		gene-NC_035782.1:12732302..12741674	gene-NC_035782.1:12732302..12741674	gene.5692732868	+	gene	overlapping	0	1.0	1.0	1.0	1.0
