Probe	Chromosome	Start	End	Probe Strand	Feature	ID	Description	Feature Strand	Type	Feature Orientation	Distance	SL1-SE_exact_rc_pop9_edit6_forSeqmonk	VB2-SE_exact_rc_pop9_edit6_forSeqmonk	VB3-SE_exact_rc_pop9_edit6 _forSeqmonk	VB3_R2-SE_exact_rc_pop9_edit6_forSeqmonk
ChrNC_035782.1:64367912-64367912	NC_035782.1	64367912	64367912		gene-NC_035782.1:64366687..64376297	gene-NC_035782.1:64366687..64376297	gene.3975170564	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:64368016-64368016	NC_035782.1	64368016	64368016		gene-NC_035782.1:64366687..64376297	gene-NC_035782.1:64366687..64376297	gene.3975170564	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:64368025-64368025	NC_035782.1	64368025	64368025		gene-NC_035782.1:64366687..64376297	gene-NC_035782.1:64366687..64376297	gene.3975170564	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:64371205-64371205	NC_035782.1	64371205	64371205		gene-NC_035782.1:64366687..64376297	gene-NC_035782.1:64366687..64376297	gene.3975170564	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:64371237-64371237	NC_035782.1	64371237	64371237		gene-NC_035782.1:64366687..64376297	gene-NC_035782.1:64366687..64376297	gene.3975170564	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:64371248-64371248	NC_035782.1	64371248	64371248		gene-NC_035782.1:64366687..64376297	gene-NC_035782.1:64366687..64376297	gene.3975170564	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:64371820-64371820	NC_035782.1	64371820	64371820		gene-NC_035782.1:64366687..64376297	gene-NC_035782.1:64366687..64376297	gene.3975170564	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:64371851-64371851	NC_035782.1	64371851	64371851		gene-NC_035782.1:64366687..64376297	gene-NC_035782.1:64366687..64376297	gene.3975170564	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:64371976-64371976	NC_035782.1	64371976	64371976		gene-NC_035782.1:64366687..64376297	gene-NC_035782.1:64366687..64376297	gene.3975170564	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:71308631-71308631	NC_035782.1	71308631	71308631		gene-NC_035782.1:71309279..71317328	gene-NC_035782.1:71309279..71317328	gene.11404318292	+	gene	downstream	648	1.0	1.0	1.0	1.0
ChrNC_035782.1:71309138-71309138	NC_035782.1	71309138	71309138		gene-NC_035782.1:71309279..71317328	gene-NC_035782.1:71309279..71317328	gene.11404318292	+	gene	downstream	141	1.0	1.0	1.0	1.0
ChrNC_035782.1:71309602-71309602	NC_035782.1	71309602	71309602		gene-NC_035782.1:71309279..71317328	gene-NC_035782.1:71309279..71317328	gene.11404318292	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:71309722-71309722	NC_035782.1	71309722	71309722		gene-NC_035782.1:71309279..71317328	gene-NC_035782.1:71309279..71317328	gene.11404318292	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:71309731-71309731	NC_035782.1	71309731	71309731		gene-NC_035782.1:71309279..71317328	gene-NC_035782.1:71309279..71317328	gene.11404318292	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:71309791-71309791	NC_035782.1	71309791	71309791		gene-NC_035782.1:71309279..71317328	gene-NC_035782.1:71309279..71317328	gene.11404318292	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:71310868-71310868	NC_035782.1	71310868	71310868		gene-NC_035782.1:71309279..71317328	gene-NC_035782.1:71309279..71317328	gene.11404318292	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:71311572-71311572	NC_035782.1	71311572	71311572		gene-NC_035782.1:71309279..71317328	gene-NC_035782.1:71309279..71317328	gene.11404318292	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:71311681-71311681	NC_035782.1	71311681	71311681		gene-NC_035782.1:71309279..71317328	gene-NC_035782.1:71309279..71317328	gene.11404318292	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:71311686-71311686	NC_035782.1	71311686	71311686		gene-NC_035782.1:71309279..71317328	gene-NC_035782.1:71309279..71317328	gene.11404318292	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:71313182-71313182	NC_035782.1	71313182	71313182		gene-NC_035782.1:71309279..71317328	gene-NC_035782.1:71309279..71317328	gene.11404318292	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:71316029-71316029	NC_035782.1	71316029	71316029		gene-NC_035782.1:71309279..71317328	gene-NC_035782.1:71309279..71317328	gene.11404318292	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:71316106-71316106	NC_035782.1	71316106	71316106		gene-NC_035782.1:71309279..71317328	gene-NC_035782.1:71309279..71317328	gene.11404318292	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:71316174-71316174	NC_035782.1	71316174	71316174		gene-NC_035782.1:71309279..71317328	gene-NC_035782.1:71309279..71317328	gene.11404318292	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:71316242-71316242	NC_035782.1	71316242	71316242		gene-NC_035782.1:71309279..71317328	gene-NC_035782.1:71309279..71317328	gene.11404318292	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:71316384-71316384	NC_035782.1	71316384	71316384		gene-NC_035782.1:71309279..71317328	gene-NC_035782.1:71309279..71317328	gene.11404318292	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:71317019-71317019	NC_035782.1	71317019	71317019		gene-NC_035782.1:71309279..71317328	gene-NC_035782.1:71309279..71317328	gene.11404318292	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:71317036-71317036	NC_035782.1	71317036	71317036		gene-NC_035782.1:71309279..71317328	gene-NC_035782.1:71309279..71317328	gene.11404318292	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:72893489-72893489	NC_035782.1	72893489	72893489		gene-NC_035782.1:72887771..72892900	gene-NC_035782.1:72887771..72892900	gene.11503931876	-	gene	downstream	589	1.0	1.0	1.0	1.0
ChrNC_035782.1:72895705-72895705	NC_035782.1	72895705	72895705		gene-NC_035782.1:72895110..72903701	gene-NC_035782.1:72895110..72903701	gene.11671705060	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:72895710-72895710	NC_035782.1	72895710	72895710		gene-NC_035782.1:72895110..72903701	gene-NC_035782.1:72895110..72903701	gene.11671705060	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:72895753-72895753	NC_035782.1	72895753	72895753		gene-NC_035782.1:72895110..72903701	gene-NC_035782.1:72895110..72903701	gene.11671705060	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:72896095-72896095	NC_035782.1	72896095	72896095		gene-NC_035782.1:72895110..72903701	gene-NC_035782.1:72895110..72903701	gene.11671705060	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:72896860-72896860	NC_035782.1	72896860	72896860		gene-NC_035782.1:72895110..72903701	gene-NC_035782.1:72895110..72903701	gene.11671705060	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:72897106-72897106	NC_035782.1	72897106	72897106		gene-NC_035782.1:72895110..72903701	gene-NC_035782.1:72895110..72903701	gene.11671705060	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:72897966-72897966	NC_035782.1	72897966	72897966		gene-NC_035782.1:72895110..72903701	gene-NC_035782.1:72895110..72903701	gene.11671705060	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:72898113-72898113	NC_035782.1	72898113	72898113		gene-NC_035782.1:72895110..72903701	gene-NC_035782.1:72895110..72903701	gene.11671705060	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:72898114-72898114	NC_035782.1	72898114	72898114		gene-NC_035782.1:72895110..72903701	gene-NC_035782.1:72895110..72903701	gene.11671705060	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:72898117-72898117	NC_035782.1	72898117	72898117		gene-NC_035782.1:72895110..72903701	gene-NC_035782.1:72895110..72903701	gene.11671705060	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:72898122-72898122	NC_035782.1	72898122	72898122		gene-NC_035782.1:72895110..72903701	gene-NC_035782.1:72895110..72903701	gene.11671705060	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:72900607-72900607	NC_035782.1	72900607	72900607		gene-NC_035782.1:72895110..72903701	gene-NC_035782.1:72895110..72903701	gene.11671705060	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:72901082-72901082	NC_035782.1	72901082	72901082		gene-NC_035782.1:72895110..72903701	gene-NC_035782.1:72895110..72903701	gene.11671705060	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:72901112-72901112	NC_035782.1	72901112	72901112		gene-NC_035782.1:72895110..72903701	gene-NC_035782.1:72895110..72903701	gene.11671705060	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:72901145-72901145	NC_035782.1	72901145	72901145		gene-NC_035782.1:72895110..72903701	gene-NC_035782.1:72895110..72903701	gene.11671705060	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:72901146-72901146	NC_035782.1	72901146	72901146		gene-NC_035782.1:72895110..72903701	gene-NC_035782.1:72895110..72903701	gene.11671705060	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:72901188-72901188	NC_035782.1	72901188	72901188		gene-NC_035782.1:72895110..72903701	gene-NC_035782.1:72895110..72903701	gene.11671705060	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:72902992-72902992	NC_035782.1	72902992	72902992		gene-NC_035782.1:72895110..72903701	gene-NC_035782.1:72895110..72903701	gene.11671705060	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:72903018-72903018	NC_035782.1	72903018	72903018		gene-NC_035782.1:72895110..72903701	gene-NC_035782.1:72895110..72903701	gene.11671705060	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:72903029-72903029	NC_035782.1	72903029	72903029		gene-NC_035782.1:72895110..72903701	gene-NC_035782.1:72895110..72903701	gene.11671705060	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035783.1:273351-273351	NC_035783.1	273351	273351		gene-NC_035783.1:273877..275325	gene-NC_035783.1:273877..275325	gene.70949714	-	gene	upstream	526	1.0	1.0	1.0	1.0
ChrNC_035783.1:273402-273402	NC_035783.1	273402	273402		gene-NC_035783.1:273877..275325	gene-NC_035783.1:273877..275325	gene.70949714	-	gene	upstream	475	1.0	1.0	1.0	1.0
ChrNC_035783.1:275768-275768	NC_035783.1	275768	275768		gene-NC_035783.1:273877..275325	gene-NC_035783.1:273877..275325	gene.70949714	-	gene	downstream	443	1.0	1.0	1.0	1.0
ChrNC_035783.1:275801-275801	NC_035783.1	275801	275801		gene-NC_035783.1:273877..275325	gene-NC_035783.1:273877..275325	gene.70949714	-	gene	downstream	476	1.0	1.0	1.0	1.0
ChrNC_035783.1:276137-276137	NC_035783.1	276137	276137		gene-NC_035783.1:276597..281328	gene-NC_035783.1:276597..281328	gene.2297455940	+	gene	downstream	460	1.0	1.0	1.0	1.0
ChrNC_035783.1:276304-276304	NC_035783.1	276304	276304		gene-NC_035783.1:276597..281328	gene-NC_035783.1:276597..281328	gene.2297455940	+	gene	downstream	293	1.0	1.0	1.0	1.0
ChrNC_035783.1:278166-278166	NC_035783.1	278166	278166		gene-NC_035783.1:276597..281328	gene-NC_035783.1:276597..281328	gene.2297455940	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035783.1:278461-278461	NC_035783.1	278461	278461		gene-NC_035783.1:276597..281328	gene-NC_035783.1:276597..281328	gene.2297455940	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035783.1:280703-280703	NC_035783.1	280703	280703		gene-NC_035783.1:276597..281328	gene-NC_035783.1:276597..281328	gene.2297455940	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035783.1:280732-280732	NC_035783.1	280732	280732		gene-NC_035783.1:276597..281328	gene-NC_035783.1:276597..281328	gene.2297455940	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035783.1:280893-280893	NC_035783.1	280893	280893		gene-NC_035783.1:276597..281328	gene-NC_035783.1:276597..281328	gene.2297455940	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035783.1:281109-281109	NC_035783.1	281109	281109		gene-NC_035783.1:276597..281328	gene-NC_035783.1:276597..281328	gene.2297455940	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035783.1:281117-281117	NC_035783.1	281117	281117		gene-NC_035783.1:276597..281328	gene-NC_035783.1:276597..281328	gene.2297455940	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035783.1:281129-281129	NC_035783.1	281129	281129		gene-NC_035783.1:276597..281328	gene-NC_035783.1:276597..281328	gene.2297455940	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035783.1:281259-281259	NC_035783.1	281259	281259		gene-NC_035783.1:276597..281328	gene-NC_035783.1:276597..281328	gene.2297455940	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035783.1:281277-281277	NC_035783.1	281277	281277		gene-NC_035783.1:276597..281328	gene-NC_035783.1:276597..281328	gene.2297455940	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035783.1:281336-281336	NC_035783.1	281336	281336		gene-NC_035783.1:276597..281328	gene-NC_035783.1:276597..281328	gene.2297455940	+	gene	upstream	8	1.0	1.0	1.0	1.0
ChrNC_035783.1:281506-281506	NC_035783.1	281506	281506		gene-NC_035783.1:276597..281328	gene-NC_035783.1:276597..281328	gene.2297455940	+	gene	upstream	178	1.0	1.0	1.0	1.0
ChrNC_035783.1:281541-281541	NC_035783.1	281541	281541		gene-NC_035783.1:276597..281328	gene-NC_035783.1:276597..281328	gene.2297455940	+	gene	upstream	213	1.0	1.0	1.0	1.0
ChrNC_035783.1:281591-281591	NC_035783.1	281591	281591		gene-NC_035783.1:276597..281328	gene-NC_035783.1:276597..281328	gene.2297455940	+	gene	upstream	263	1.0	1.0	1.0	1.0
ChrNC_035783.1:281820-281820	NC_035783.1	281820	281820		gene-NC_035783.1:276597..281328	gene-NC_035783.1:276597..281328	gene.2297455940	+	gene	upstream	492	1.0	1.0	1.0	1.0
ChrNC_035783.1:282946-282946	NC_035783.1	282946	282946		gene-NC_035783.1:282607..298482	gene-NC_035783.1:282607..298482	gene.2297455972	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035783.1:282997-282997	NC_035783.1	282997	282997		gene-NC_035783.1:282607..298482	gene-NC_035783.1:282607..298482	gene.2297455972	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035783.1:283052-283052	NC_035783.1	283052	283052		gene-NC_035783.1:282607..298482	gene-NC_035783.1:282607..298482	gene.2297455972	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035783.1:283907-283907	NC_035783.1	283907	283907		gene-NC_035783.1:282607..298482	gene-NC_035783.1:282607..298482	gene.2297455972	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035783.1:283923-283923	NC_035783.1	283923	283923		gene-NC_035783.1:282607..298482	gene-NC_035783.1:282607..298482	gene.2297455972	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035783.1:283938-283938	NC_035783.1	283938	283938		gene-NC_035783.1:282607..298482	gene-NC_035783.1:282607..298482	gene.2297455972	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035783.1:283949-283949	NC_035783.1	283949	283949		gene-NC_035783.1:282607..298482	gene-NC_035783.1:282607..298482	gene.2297455972	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035783.1:284527-284527	NC_035783.1	284527	284527		gene-NC_035783.1:282607..298482	gene-NC_035783.1:282607..298482	gene.2297455972	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035783.1:284561-284561	NC_035783.1	284561	284561		gene-NC_035783.1:282607..298482	gene-NC_035783.1:282607..298482	gene.2297455972	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035783.1:284729-284729	NC_035783.1	284729	284729		gene-NC_035783.1:282607..298482	gene-NC_035783.1:282607..298482	gene.2297455972	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035783.1:285267-285267	NC_035783.1	285267	285267		gene-NC_035783.1:282607..298482	gene-NC_035783.1:282607..298482	gene.2297455972	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035783.1:285307-285307	NC_035783.1	285307	285307		gene-NC_035783.1:282607..298482	gene-NC_035783.1:282607..298482	gene.2297455972	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035783.1:313351-313351	NC_035783.1	313351	313351		gene-NC_035783.1:314520..324970	gene-NC_035783.1:314520..324970	gene.12483	+	gene	downstream	1169	1.0	1.0	1.0	1.0
ChrNC_035783.1:313474-313474	NC_035783.1	313474	313474		gene-NC_035783.1:314520..324970	gene-NC_035783.1:314520..324970	gene.12483	+	gene	downstream	1046	1.0	1.0	1.0	1.0
ChrNC_035783.1:313680-313680	NC_035783.1	313680	313680		gene-NC_035783.1:314520..324970	gene-NC_035783.1:314520..324970	gene.12483	+	gene	downstream	840	1.0	1.0	1.0	1.0
ChrNC_035783.1:313715-313715	NC_035783.1	313715	313715		gene-NC_035783.1:314520..324970	gene-NC_035783.1:314520..324970	gene.12483	+	gene	downstream	805	1.0	1.0	1.0	1.0
ChrNC_035783.1:313725-313725	NC_035783.1	313725	313725		gene-NC_035783.1:314520..324970	gene-NC_035783.1:314520..324970	gene.12483	+	gene	downstream	795	1.0	1.0	1.0	1.0
ChrNC_035783.1:313742-313742	NC_035783.1	313742	313742		gene-NC_035783.1:314520..324970	gene-NC_035783.1:314520..324970	gene.12483	+	gene	downstream	778	1.0	1.0	1.0	1.0
ChrNC_035783.1:313775-313775	NC_035783.1	313775	313775		gene-NC_035783.1:314520..324970	gene-NC_035783.1:314520..324970	gene.12483	+	gene	downstream	745	1.0	1.0	1.0	1.0
ChrNC_035783.1:314061-314061	NC_035783.1	314061	314061		gene-NC_035783.1:314520..324970	gene-NC_035783.1:314520..324970	gene.12483	+	gene	downstream	459	1.0	1.0	1.0	1.0
ChrNC_035783.1:315811-315811	NC_035783.1	315811	315811		gene-NC_035783.1:314520..324970	gene-NC_035783.1:314520..324970	gene.12483	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035783.1:316608-316608	NC_035783.1	316608	316608		gene-NC_035783.1:314520..324970	gene-NC_035783.1:314520..324970	gene.12483	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035783.1:317015-317015	NC_035783.1	317015	317015		gene-NC_035783.1:314520..324970	gene-NC_035783.1:314520..324970	gene.12483	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035783.1:317021-317021	NC_035783.1	317021	317021		gene-NC_035783.1:314520..324970	gene-NC_035783.1:314520..324970	gene.12483	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035783.1:317851-317851	NC_035783.1	317851	317851		gene-NC_035783.1:314520..324970	gene-NC_035783.1:314520..324970	gene.12483	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035783.1:318006-318006	NC_035783.1	318006	318006		gene-NC_035783.1:314520..324970	gene-NC_035783.1:314520..324970	gene.12483	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035783.1:318008-318008	NC_035783.1	318008	318008		gene-NC_035783.1:314520..324970	gene-NC_035783.1:314520..324970	gene.12483	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035783.1:4818790-4818790	NC_035783.1	4818790	4818790		gene-NC_035783.1:4819973..4823203	gene-NC_035783.1:4819973..4823203	gene.4430252820	-	gene	upstream	1183	1.0	1.0	1.0	1.0
ChrNC_035783.1:4818812-4818812	NC_035783.1	4818812	4818812		gene-NC_035783.1:4819973..4823203	gene-NC_035783.1:4819973..4823203	gene.4430252820	-	gene	upstream	1161	1.0	1.0	1.0	1.0
ChrNC_035783.1:4818813-4818813	NC_035783.1	4818813	4818813		gene-NC_035783.1:4819973..4823203	gene-NC_035783.1:4819973..4823203	gene.4430252820	-	gene	upstream	1160	1.0	1.0	1.0	1.0
ChrNC_035783.1:4821355-4821355	NC_035783.1	4821355	4821355		gene-NC_035783.1:4819973..4823203	gene-NC_035783.1:4819973..4823203	gene.4430252820	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035783.1:4821356-4821356	NC_035783.1	4821356	4821356		gene-NC_035783.1:4819973..4823203	gene-NC_035783.1:4819973..4823203	gene.4430252820	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035783.1:4821384-4821384	NC_035783.1	4821384	4821384		gene-NC_035783.1:4819973..4823203	gene-NC_035783.1:4819973..4823203	gene.4430252820	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035783.1:4825048-4825048	NC_035783.1	4825048	4825048		gene-NC_035783.1:4823820..4825750	gene-NC_035783.1:4823820..4825750	gene.113513314	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035783.1:4825052-4825052	NC_035783.1	4825052	4825052		gene-NC_035783.1:4823820..4825750	gene-NC_035783.1:4823820..4825750	gene.113513314	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035783.1:7981931-7981931	NC_035783.1	7981931	7981931		gene-NC_035783.1:7983518..8014806	gene-NC_035783.1:7983518..8014806	gene.1397785908	+	gene	downstream	1587	1.0	1.0	1.0	1.0
ChrNC_035783.1:7982636-7982636	NC_035783.1	7982636	7982636		gene-NC_035783.1:7983518..8014806	gene-NC_035783.1:7983518..8014806	gene.1397785908	+	gene	downstream	882	1.0	1.0	1.0	1.0
ChrNC_035783.1:7982637-7982637	NC_035783.1	7982637	7982637		gene-NC_035783.1:7983518..8014806	gene-NC_035783.1:7983518..8014806	gene.1397785908	+	gene	downstream	881	1.0	1.0	1.0	1.0
ChrNC_035783.1:7986678-7986678	NC_035783.1	7986678	7986678		gene-NC_035783.1:7983518..8014806	gene-NC_035783.1:7983518..8014806	gene.1397785908	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035783.1:9733045-9733045	NC_035783.1	9733045	9733045		gene-NC_035783.1:9726522..9735069	gene-NC_035783.1:9726522..9735069	gene.2983222148	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035783.1:9733143-9733143	NC_035783.1	9733143	9733143		gene-NC_035783.1:9726522..9735069	gene-NC_035783.1:9726522..9735069	gene.2983222148	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035783.1:9733145-9733145	NC_035783.1	9733145	9733145		gene-NC_035783.1:9726522..9735069	gene-NC_035783.1:9726522..9735069	gene.2983222148	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035783.1:9733149-9733149	NC_035783.1	9733149	9733149		gene-NC_035783.1:9726522..9735069	gene-NC_035783.1:9726522..9735069	gene.2983222148	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035783.1:9735868-9735868	NC_035783.1	9735868	9735868		gene-NC_035783.1:9734295..9741188	gene-NC_035783.1:9734295..9741188	gene.2983222004	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035783.1:9736110-9736110	NC_035783.1	9736110	9736110		gene-NC_035783.1:9734295..9741188	gene-NC_035783.1:9734295..9741188	gene.2983222004	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035783.1:9737330-9737330	NC_035783.1	9737330	9737330		gene-NC_035783.1:9734295..9741188	gene-NC_035783.1:9734295..9741188	gene.2983222004	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035783.1:9737421-9737421	NC_035783.1	9737421	9737421		gene-NC_035783.1:9734295..9741188	gene-NC_035783.1:9734295..9741188	gene.2983222004	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035783.1:9737508-9737508	NC_035783.1	9737508	9737508		gene-NC_035783.1:9734295..9741188	gene-NC_035783.1:9734295..9741188	gene.2983222004	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035783.1:9737533-9737533	NC_035783.1	9737533	9737533		gene-NC_035783.1:9734295..9741188	gene-NC_035783.1:9734295..9741188	gene.2983222004	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035783.1:9739477-9739477	NC_035783.1	9739477	9739477		gene-NC_035783.1:9734295..9741188	gene-NC_035783.1:9734295..9741188	gene.2983222004	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035783.1:10893272-10893272	NC_035783.1	10893272	10893272		gene-NC_035783.1:10894861..10902427	gene-NC_035783.1:10894861..10902427	gene.10329531268	-	gene	upstream	1589	1.0	1.0	1.0	1.0
ChrNC_035783.1:10893304-10893304	NC_035783.1	10893304	10893304		gene-NC_035783.1:10894861..10902427	gene-NC_035783.1:10894861..10902427	gene.10329531268	-	gene	upstream	1557	1.0	1.0	1.0	1.0
ChrNC_035783.1:10893917-10893917	NC_035783.1	10893917	10893917		gene-NC_035783.1:10894861..10902427	gene-NC_035783.1:10894861..10902427	gene.10329531268	-	gene	upstream	944	1.0	1.0	1.0	1.0
ChrNC_035783.1:10895217-10895217	NC_035783.1	10895217	10895217		gene-NC_035783.1:10894861..10902427	gene-NC_035783.1:10894861..10902427	gene.10329531268	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035783.1:10895474-10895474	NC_035783.1	10895474	10895474		gene-NC_035783.1:10894861..10902427	gene-NC_035783.1:10894861..10902427	gene.10329531268	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035783.1:10895533-10895533	NC_035783.1	10895533	10895533		gene-NC_035783.1:10894861..10902427	gene-NC_035783.1:10894861..10902427	gene.10329531268	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035783.1:10896870-10896870	NC_035783.1	10896870	10896870		gene-NC_035783.1:10894861..10902427	gene-NC_035783.1:10894861..10902427	gene.10329531268	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035783.1:10897369-10897369	NC_035783.1	10897369	10897369		gene-NC_035783.1:10894861..10902427	gene-NC_035783.1:10894861..10902427	gene.10329531268	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035783.1:10898163-10898163	NC_035783.1	10898163	10898163		gene-NC_035783.1:10894861..10902427	gene-NC_035783.1:10894861..10902427	gene.10329531268	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035783.1:10898203-10898203	NC_035783.1	10898203	10898203		gene-NC_035783.1:10894861..10902427	gene-NC_035783.1:10894861..10902427	gene.10329531268	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035783.1:10898353-10898353	NC_035783.1	10898353	10898353		gene-NC_035783.1:10894861..10902427	gene-NC_035783.1:10894861..10902427	gene.10329531268	-	gene	overlapping	0	1.0	1.0	1.0	1.0
