Probe	Chromosome	Start	End	Probe Strand	Feature	ID	Description	Feature Strand	Type	Feature Orientation	Distance	SL1-SE_exact_rc_pop9_edit6_forSeqmonk	VB2-SE_exact_rc_pop9_edit6_forSeqmonk	VB3-SE_exact_rc_pop9_edit6 _forSeqmonk	VB3_R2-SE_exact_rc_pop9_edit6_forSeqmonk
ChrNC_035782.1:54746931-54746931	NC_035782.1	54746931	54746931		gene-NC_035782.1:54743286..54746807	gene-NC_035782.1:54743286..54746807	gene.64364354	-	gene	downstream	124	1.0	1.0	1.0	1.0
ChrNC_035782.1:54747003-54747003	NC_035782.1	54747003	54747003		gene-NC_035782.1:54743286..54746807	gene-NC_035782.1:54743286..54746807	gene.64364354	-	gene	downstream	196	1.0	1.0	1.0	1.0
ChrNC_035782.1:54748351-54748351	NC_035782.1	54748351	54748351		gene-NC_035782.1:54743286..54746807	gene-NC_035782.1:54743286..54746807	gene.64364354	-	gene	downstream	1544	1.0	1.0	1.0	1.0
ChrNC_035782.1:54748357-54748357	NC_035782.1	54748357	54748357		gene-NC_035782.1:54743286..54746807	gene-NC_035782.1:54743286..54746807	gene.64364354	-	gene	downstream	1550	1.0	1.0	1.0	1.0
ChrNC_035782.1:54748381-54748381	NC_035782.1	54748381	54748381		gene-NC_035782.1:54743286..54746807	gene-NC_035782.1:54743286..54746807	gene.64364354	-	gene	downstream	1574	1.0	1.0	1.0	1.0
ChrNC_035782.1:54748425-54748425	NC_035782.1	54748425	54748425		gene-NC_035782.1:54743286..54746807	gene-NC_035782.1:54743286..54746807	gene.64364354	-	gene	downstream	1618	1.0	1.0	1.0	1.0
ChrNC_035782.1:54748460-54748460	NC_035782.1	54748460	54748460		gene-NC_035782.1:54743286..54746807	gene-NC_035782.1:54743286..54746807	gene.64364354	-	gene	downstream	1653	1.0	1.0	1.0	1.0
ChrNC_035782.1:54748463-54748463	NC_035782.1	54748463	54748463		gene-NC_035782.1:54743286..54746807	gene-NC_035782.1:54743286..54746807	gene.64364354	-	gene	downstream	1656	1.0	1.0	1.0	1.0
ChrNC_035782.1:54748625-54748625	NC_035782.1	54748625	54748625		gene-NC_035782.1:54743286..54746807	gene-NC_035782.1:54743286..54746807	gene.64364354	-	gene	downstream	1818	1.0	1.0	1.0	1.0
ChrNC_035782.1:54821717-54821717	NC_035782.1	54821717	54821717		gene-NC_035782.1:54823046..54829040	gene-NC_035782.1:54823046..54829040	gene.4286593572	+	gene	downstream	1329	1.0	1.0	1.0	1.0
ChrNC_035782.1:54822277-54822277	NC_035782.1	54822277	54822277		gene-NC_035782.1:54823046..54829040	gene-NC_035782.1:54823046..54829040	gene.4286593572	+	gene	downstream	769	1.0	1.0	1.0	1.0
ChrNC_035782.1:54822565-54822565	NC_035782.1	54822565	54822565		gene-NC_035782.1:54823046..54829040	gene-NC_035782.1:54823046..54829040	gene.4286593572	+	gene	downstream	481	1.0	1.0	1.0	1.0
ChrNC_035782.1:54822573-54822573	NC_035782.1	54822573	54822573		gene-NC_035782.1:54823046..54829040	gene-NC_035782.1:54823046..54829040	gene.4286593572	+	gene	downstream	473	1.0	1.0	1.0	1.0
ChrNC_035782.1:54822578-54822578	NC_035782.1	54822578	54822578		gene-NC_035782.1:54823046..54829040	gene-NC_035782.1:54823046..54829040	gene.4286593572	+	gene	downstream	468	1.0	1.0	1.0	1.0
ChrNC_035782.1:54822635-54822635	NC_035782.1	54822635	54822635		gene-NC_035782.1:54823046..54829040	gene-NC_035782.1:54823046..54829040	gene.4286593572	+	gene	downstream	411	1.0	1.0	1.0	1.0
ChrNC_035782.1:54822648-54822648	NC_035782.1	54822648	54822648		gene-NC_035782.1:54823046..54829040	gene-NC_035782.1:54823046..54829040	gene.4286593572	+	gene	downstream	398	1.0	1.0	1.0	1.0
ChrNC_035782.1:54822666-54822666	NC_035782.1	54822666	54822666		gene-NC_035782.1:54823046..54829040	gene-NC_035782.1:54823046..54829040	gene.4286593572	+	gene	downstream	380	1.0	1.0	1.0	1.0
ChrNC_035782.1:54823177-54823177	NC_035782.1	54823177	54823177		gene-NC_035782.1:54823046..54829040	gene-NC_035782.1:54823046..54829040	gene.4286593572	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:54824929-54824929	NC_035782.1	54824929	54824929		gene-NC_035782.1:54823046..54829040	gene-NC_035782.1:54823046..54829040	gene.4286593572	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:54825104-54825104	NC_035782.1	54825104	54825104		gene-NC_035782.1:54823046..54829040	gene-NC_035782.1:54823046..54829040	gene.4286593572	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:54825119-54825119	NC_035782.1	54825119	54825119		gene-NC_035782.1:54823046..54829040	gene-NC_035782.1:54823046..54829040	gene.4286593572	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:54825198-54825198	NC_035782.1	54825198	54825198		gene-NC_035782.1:54823046..54829040	gene-NC_035782.1:54823046..54829040	gene.4286593572	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:54826116-54826116	NC_035782.1	54826116	54826116		gene-NC_035782.1:54823046..54829040	gene-NC_035782.1:54823046..54829040	gene.4286593572	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:54827098-54827098	NC_035782.1	54827098	54827098		gene-NC_035782.1:54823046..54829040	gene-NC_035782.1:54823046..54829040	gene.4286593572	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:54827136-54827136	NC_035782.1	54827136	54827136		gene-NC_035782.1:54823046..54829040	gene-NC_035782.1:54823046..54829040	gene.4286593572	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:54827168-54827168	NC_035782.1	54827168	54827168		gene-NC_035782.1:54823046..54829040	gene-NC_035782.1:54823046..54829040	gene.4286593572	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:54830516-54830516	NC_035782.1	54830516	54830516		gene-NC_035782.1:54831947..54841978	gene-NC_035782.1:54831947..54841978	gene.1492157076	+	gene	downstream	1431	1.0	1.0	1.0	1.0
ChrNC_035782.1:54830563-54830563	NC_035782.1	54830563	54830563		gene-NC_035782.1:54831947..54841978	gene-NC_035782.1:54831947..54841978	gene.1492157076	+	gene	downstream	1384	1.0	1.0	1.0	1.0
ChrNC_035782.1:54830595-54830595	NC_035782.1	54830595	54830595		gene-NC_035782.1:54831947..54841978	gene-NC_035782.1:54831947..54841978	gene.1492157076	+	gene	downstream	1352	1.0	1.0	1.0	1.0
ChrNC_035782.1:54830632-54830632	NC_035782.1	54830632	54830632		gene-NC_035782.1:54831947..54841978	gene-NC_035782.1:54831947..54841978	gene.1492157076	+	gene	downstream	1315	1.0	1.0	1.0	1.0
ChrNC_035782.1:63587699-63587699	NC_035782.1	63587699	63587699		gene-NC_035782.1:63576135..63586744	gene-NC_035782.1:63576135..63586744	gene.1478521844	+	gene	upstream	955	1.0	1.0	1.0	1.0
ChrNC_035782.1:63587715-63587715	NC_035782.1	63587715	63587715		gene-NC_035782.1:63576135..63586744	gene-NC_035782.1:63576135..63586744	gene.1478521844	+	gene	upstream	971	1.0	1.0	1.0	1.0
ChrNC_035782.1:63587745-63587745	NC_035782.1	63587745	63587745		gene-NC_035782.1:63576135..63586744	gene-NC_035782.1:63576135..63586744	gene.1478521844	+	gene	upstream	1001	1.0	1.0	1.0	1.0
ChrNC_035782.1:63587797-63587797	NC_035782.1	63587797	63587797		gene-NC_035782.1:63576135..63586744	gene-NC_035782.1:63576135..63586744	gene.1478521844	+	gene	upstream	1053	1.0	1.0	1.0	1.0
ChrNC_035782.1:63587950-63587950	NC_035782.1	63587950	63587950		gene-NC_035782.1:63589070..63597084	gene-NC_035782.1:63589070..63597084	gene.5318395044	+	gene	downstream	1120	1.0	1.0	1.0	1.0
ChrNC_035782.1:63588214-63588214	NC_035782.1	63588214	63588214		gene-NC_035782.1:63589070..63597084	gene-NC_035782.1:63589070..63597084	gene.5318395044	+	gene	downstream	856	1.0	1.0	1.0	1.0
ChrNC_035782.1:63588389-63588389	NC_035782.1	63588389	63588389		gene-NC_035782.1:63589070..63597084	gene-NC_035782.1:63589070..63597084	gene.5318395044	+	gene	downstream	681	1.0	1.0	1.0	1.0
ChrNC_035782.1:63588396-63588396	NC_035782.1	63588396	63588396		gene-NC_035782.1:63589070..63597084	gene-NC_035782.1:63589070..63597084	gene.5318395044	+	gene	downstream	674	1.0	1.0	1.0	1.0
ChrNC_035782.1:63588564-63588564	NC_035782.1	63588564	63588564		gene-NC_035782.1:63589070..63597084	gene-NC_035782.1:63589070..63597084	gene.5318395044	+	gene	downstream	506	1.0	1.0	1.0	1.0
ChrNC_035782.1:63589065-63589065	NC_035782.1	63589065	63589065		gene-NC_035782.1:63589070..63597084	gene-NC_035782.1:63589070..63597084	gene.5318395044	+	gene	downstream	5	1.0	1.0	1.0	1.0
ChrNC_035782.1:63589092-63589092	NC_035782.1	63589092	63589092		gene-NC_035782.1:63589070..63597084	gene-NC_035782.1:63589070..63597084	gene.5318395044	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:63589283-63589283	NC_035782.1	63589283	63589283		gene-NC_035782.1:63589070..63597084	gene-NC_035782.1:63589070..63597084	gene.5318395044	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:63589383-63589383	NC_035782.1	63589383	63589383		gene-NC_035782.1:63589070..63597084	gene-NC_035782.1:63589070..63597084	gene.5318395044	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:63590192-63590192	NC_035782.1	63590192	63590192		gene-NC_035782.1:63589070..63597084	gene-NC_035782.1:63589070..63597084	gene.5318395044	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:63591556-63591556	NC_035782.1	63591556	63591556		gene-NC_035782.1:63589070..63597084	gene-NC_035782.1:63589070..63597084	gene.5318395044	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:63591809-63591809	NC_035782.1	63591809	63591809		gene-NC_035782.1:63589070..63597084	gene-NC_035782.1:63589070..63597084	gene.5318395044	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:63591814-63591814	NC_035782.1	63591814	63591814		gene-NC_035782.1:63589070..63597084	gene-NC_035782.1:63589070..63597084	gene.5318395044	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:63591928-63591928	NC_035782.1	63591928	63591928		gene-NC_035782.1:63589070..63597084	gene-NC_035782.1:63589070..63597084	gene.5318395044	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:63592465-63592465	NC_035782.1	63592465	63592465		gene-NC_035782.1:63589070..63597084	gene-NC_035782.1:63589070..63597084	gene.5318395044	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:63592549-63592549	NC_035782.1	63592549	63592549		gene-NC_035782.1:63589070..63597084	gene-NC_035782.1:63589070..63597084	gene.5318395044	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:63592823-63592823	NC_035782.1	63592823	63592823		gene-NC_035782.1:63589070..63597084	gene-NC_035782.1:63589070..63597084	gene.5318395044	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:63592824-63592824	NC_035782.1	63592824	63592824		gene-NC_035782.1:63589070..63597084	gene-NC_035782.1:63589070..63597084	gene.5318395044	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:63593224-63593224	NC_035782.1	63593224	63593224		gene-NC_035782.1:63589070..63597084	gene-NC_035782.1:63589070..63597084	gene.5318395044	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:63593744-63593744	NC_035782.1	63593744	63593744		gene-NC_035782.1:63589070..63597084	gene-NC_035782.1:63589070..63597084	gene.5318395044	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:63593767-63593767	NC_035782.1	63593767	63593767		gene-NC_035782.1:63589070..63597084	gene-NC_035782.1:63589070..63597084	gene.5318395044	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:63593772-63593772	NC_035782.1	63593772	63593772		gene-NC_035782.1:63589070..63597084	gene-NC_035782.1:63589070..63597084	gene.5318395044	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:63594051-63594051	NC_035782.1	63594051	63594051		gene-NC_035782.1:63589070..63597084	gene-NC_035782.1:63589070..63597084	gene.5318395044	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:63594096-63594096	NC_035782.1	63594096	63594096		gene-NC_035782.1:63589070..63597084	gene-NC_035782.1:63589070..63597084	gene.5318395044	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:64365900-64365900	NC_035782.1	64365900	64365900		gene-NC_035782.1:64363735..64367185	gene-NC_035782.1:64363735..64367185	gene.3975170692	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:64366315-64366315	NC_035782.1	64366315	64366315		gene-NC_035782.1:64363735..64367185	gene-NC_035782.1:64363735..64367185	gene.3975170692	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:64366513-64366513	NC_035782.1	64366513	64366513		gene-NC_035782.1:64363735..64367185	gene-NC_035782.1:64363735..64367185	gene.3975170692	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:64366819-64366819	NC_035782.1	64366819	64366819		gene-NC_035782.1:64363735..64367185	gene-NC_035782.1:64363735..64367185	gene.3975170692	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:64366830-64366830	NC_035782.1	64366830	64366830		gene-NC_035782.1:64363735..64367185	gene-NC_035782.1:64363735..64367185	gene.3975170692	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:64366831-64366831	NC_035782.1	64366831	64366831		gene-NC_035782.1:64363735..64367185	gene-NC_035782.1:64363735..64367185	gene.3975170692	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:64366865-64366865	NC_035782.1	64366865	64366865		gene-NC_035782.1:64363735..64367185	gene-NC_035782.1:64363735..64367185	gene.3975170692	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:64366871-64366871	NC_035782.1	64366871	64366871		gene-NC_035782.1:64363735..64367185	gene-NC_035782.1:64363735..64367185	gene.3975170692	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:64366873-64366873	NC_035782.1	64366873	64366873		gene-NC_035782.1:64363735..64367185	gene-NC_035782.1:64363735..64367185	gene.3975170692	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:64367003-64367003	NC_035782.1	64367003	64367003		gene-NC_035782.1:64363735..64367185	gene-NC_035782.1:64363735..64367185	gene.3975170692	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:64367063-64367063	NC_035782.1	64367063	64367063		gene-NC_035782.1:64363735..64367185	gene-NC_035782.1:64363735..64367185	gene.3975170692	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:64367210-64367210	NC_035782.1	64367210	64367210		gene-NC_035782.1:64366687..64376297	gene-NC_035782.1:64366687..64376297	gene.3975170564	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:64367291-64367291	NC_035782.1	64367291	64367291		gene-NC_035782.1:64366687..64376297	gene-NC_035782.1:64366687..64376297	gene.3975170564	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:64367471-64367471	NC_035782.1	64367471	64367471		gene-NC_035782.1:64366687..64376297	gene-NC_035782.1:64366687..64376297	gene.3975170564	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:64367472-64367472	NC_035782.1	64367472	64367472		gene-NC_035782.1:64366687..64376297	gene-NC_035782.1:64366687..64376297	gene.3975170564	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:64367564-64367564	NC_035782.1	64367564	64367564		gene-NC_035782.1:64366687..64376297	gene-NC_035782.1:64366687..64376297	gene.3975170564	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:64367567-64367567	NC_035782.1	64367567	64367567		gene-NC_035782.1:64366687..64376297	gene-NC_035782.1:64366687..64376297	gene.3975170564	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:64367585-64367585	NC_035782.1	64367585	64367585		gene-NC_035782.1:64366687..64376297	gene-NC_035782.1:64366687..64376297	gene.3975170564	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:64367630-64367630	NC_035782.1	64367630	64367630		gene-NC_035782.1:64366687..64376297	gene-NC_035782.1:64366687..64376297	gene.3975170564	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:64367638-64367638	NC_035782.1	64367638	64367638		gene-NC_035782.1:64366687..64376297	gene-NC_035782.1:64366687..64376297	gene.3975170564	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:64367647-64367647	NC_035782.1	64367647	64367647		gene-NC_035782.1:64366687..64376297	gene-NC_035782.1:64366687..64376297	gene.3975170564	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:64368390-64368390	NC_035782.1	64368390	64368390		gene-NC_035782.1:64366687..64376297	gene-NC_035782.1:64366687..64376297	gene.3975170564	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:64368392-64368392	NC_035782.1	64368392	64368392		gene-NC_035782.1:64366687..64376297	gene-NC_035782.1:64366687..64376297	gene.3975170564	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:64368405-64368405	NC_035782.1	64368405	64368405		gene-NC_035782.1:64366687..64376297	gene-NC_035782.1:64366687..64376297	gene.3975170564	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:64368440-64368440	NC_035782.1	64368440	64368440		gene-NC_035782.1:64366687..64376297	gene-NC_035782.1:64366687..64376297	gene.3975170564	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:64368442-64368442	NC_035782.1	64368442	64368442		gene-NC_035782.1:64366687..64376297	gene-NC_035782.1:64366687..64376297	gene.3975170564	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:64368475-64368475	NC_035782.1	64368475	64368475		gene-NC_035782.1:64366687..64376297	gene-NC_035782.1:64366687..64376297	gene.3975170564	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:64368549-64368549	NC_035782.1	64368549	64368549		gene-NC_035782.1:64366687..64376297	gene-NC_035782.1:64366687..64376297	gene.3975170564	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:64368551-64368551	NC_035782.1	64368551	64368551		gene-NC_035782.1:64366687..64376297	gene-NC_035782.1:64366687..64376297	gene.3975170564	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:64368562-64368562	NC_035782.1	64368562	64368562		gene-NC_035782.1:64366687..64376297	gene-NC_035782.1:64366687..64376297	gene.3975170564	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:64368721-64368721	NC_035782.1	64368721	64368721		gene-NC_035782.1:64366687..64376297	gene-NC_035782.1:64366687..64376297	gene.3975170564	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:64368772-64368772	NC_035782.1	64368772	64368772		gene-NC_035782.1:64366687..64376297	gene-NC_035782.1:64366687..64376297	gene.3975170564	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:64368967-64368967	NC_035782.1	64368967	64368967		gene-NC_035782.1:64366687..64376297	gene-NC_035782.1:64366687..64376297	gene.3975170564	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:64369237-64369237	NC_035782.1	64369237	64369237		gene-NC_035782.1:64366687..64376297	gene-NC_035782.1:64366687..64376297	gene.3975170564	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:64369294-64369294	NC_035782.1	64369294	64369294		gene-NC_035782.1:64366687..64376297	gene-NC_035782.1:64366687..64376297	gene.3975170564	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:64369473-64369473	NC_035782.1	64369473	64369473		gene-NC_035782.1:64366687..64376297	gene-NC_035782.1:64366687..64376297	gene.3975170564	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:64369559-64369559	NC_035782.1	64369559	64369559		gene-NC_035782.1:64366687..64376297	gene-NC_035782.1:64366687..64376297	gene.3975170564	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:64369758-64369758	NC_035782.1	64369758	64369758		gene-NC_035782.1:64366687..64376297	gene-NC_035782.1:64366687..64376297	gene.3975170564	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:64369761-64369761	NC_035782.1	64369761	64369761		gene-NC_035782.1:64366687..64376297	gene-NC_035782.1:64366687..64376297	gene.3975170564	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:64369766-64369766	NC_035782.1	64369766	64369766		gene-NC_035782.1:64366687..64376297	gene-NC_035782.1:64366687..64376297	gene.3975170564	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:64369851-64369851	NC_035782.1	64369851	64369851		gene-NC_035782.1:64366687..64376297	gene-NC_035782.1:64366687..64376297	gene.3975170564	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:64370013-64370013	NC_035782.1	64370013	64370013		gene-NC_035782.1:64366687..64376297	gene-NC_035782.1:64366687..64376297	gene.3975170564	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:64370114-64370114	NC_035782.1	64370114	64370114		gene-NC_035782.1:64366687..64376297	gene-NC_035782.1:64366687..64376297	gene.3975170564	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:64370162-64370162	NC_035782.1	64370162	64370162		gene-NC_035782.1:64366687..64376297	gene-NC_035782.1:64366687..64376297	gene.3975170564	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:64370184-64370184	NC_035782.1	64370184	64370184		gene-NC_035782.1:64366687..64376297	gene-NC_035782.1:64366687..64376297	gene.3975170564	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:64370205-64370205	NC_035782.1	64370205	64370205		gene-NC_035782.1:64366687..64376297	gene-NC_035782.1:64366687..64376297	gene.3975170564	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:64370235-64370235	NC_035782.1	64370235	64370235		gene-NC_035782.1:64366687..64376297	gene-NC_035782.1:64366687..64376297	gene.3975170564	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:64370237-64370237	NC_035782.1	64370237	64370237		gene-NC_035782.1:64366687..64376297	gene-NC_035782.1:64366687..64376297	gene.3975170564	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:64370269-64370269	NC_035782.1	64370269	64370269		gene-NC_035782.1:64366687..64376297	gene-NC_035782.1:64366687..64376297	gene.3975170564	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:64370303-64370303	NC_035782.1	64370303	64370303		gene-NC_035782.1:64366687..64376297	gene-NC_035782.1:64366687..64376297	gene.3975170564	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:64370407-64370407	NC_035782.1	64370407	64370407		gene-NC_035782.1:64366687..64376297	gene-NC_035782.1:64366687..64376297	gene.3975170564	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:64371622-64371622	NC_035782.1	64371622	64371622		gene-NC_035782.1:64366687..64376297	gene-NC_035782.1:64366687..64376297	gene.3975170564	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:64371685-64371685	NC_035782.1	64371685	64371685		gene-NC_035782.1:64366687..64376297	gene-NC_035782.1:64366687..64376297	gene.3975170564	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:64371699-64371699	NC_035782.1	64371699	64371699		gene-NC_035782.1:64366687..64376297	gene-NC_035782.1:64366687..64376297	gene.3975170564	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:64371790-64371790	NC_035782.1	64371790	64371790		gene-NC_035782.1:64366687..64376297	gene-NC_035782.1:64366687..64376297	gene.3975170564	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:64371854-64371854	NC_035782.1	64371854	64371854		gene-NC_035782.1:64366687..64376297	gene-NC_035782.1:64366687..64376297	gene.3975170564	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:64371872-64371872	NC_035782.1	64371872	64371872		gene-NC_035782.1:64366687..64376297	gene-NC_035782.1:64366687..64376297	gene.3975170564	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:64371887-64371887	NC_035782.1	64371887	64371887		gene-NC_035782.1:64366687..64376297	gene-NC_035782.1:64366687..64376297	gene.3975170564	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:64371939-64371939	NC_035782.1	64371939	64371939		gene-NC_035782.1:64366687..64376297	gene-NC_035782.1:64366687..64376297	gene.3975170564	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:64371949-64371949	NC_035782.1	64371949	64371949		gene-NC_035782.1:64366687..64376297	gene-NC_035782.1:64366687..64376297	gene.3975170564	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:64371951-64371951	NC_035782.1	64371951	64371951		gene-NC_035782.1:64366687..64376297	gene-NC_035782.1:64366687..64376297	gene.3975170564	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:71308393-71308393	NC_035782.1	71308393	71308393		gene-NC_035782.1:71309279..71317328	gene-NC_035782.1:71309279..71317328	gene.11404318292	+	gene	downstream	886	1.0	1.0	1.0	1.0
ChrNC_035782.1:71308394-71308394	NC_035782.1	71308394	71308394		gene-NC_035782.1:71309279..71317328	gene-NC_035782.1:71309279..71317328	gene.11404318292	+	gene	downstream	885	1.0	1.0	1.0	1.0
ChrNC_035782.1:71308400-71308400	NC_035782.1	71308400	71308400		gene-NC_035782.1:71309279..71317328	gene-NC_035782.1:71309279..71317328	gene.11404318292	+	gene	downstream	879	1.0	1.0	1.0	1.0
ChrNC_035782.1:71308684-71308684	NC_035782.1	71308684	71308684		gene-NC_035782.1:71309279..71317328	gene-NC_035782.1:71309279..71317328	gene.11404318292	+	gene	downstream	595	1.0	1.0	1.0	1.0
ChrNC_035782.1:71308948-71308948	NC_035782.1	71308948	71308948		gene-NC_035782.1:71309279..71317328	gene-NC_035782.1:71309279..71317328	gene.11404318292	+	gene	downstream	331	1.0	1.0	1.0	1.0
ChrNC_035782.1:71309134-71309134	NC_035782.1	71309134	71309134		gene-NC_035782.1:71309279..71317328	gene-NC_035782.1:71309279..71317328	gene.11404318292	+	gene	downstream	145	1.0	1.0	1.0	1.0
ChrNC_035782.1:71309141-71309141	NC_035782.1	71309141	71309141		gene-NC_035782.1:71309279..71317328	gene-NC_035782.1:71309279..71317328	gene.11404318292	+	gene	downstream	138	1.0	1.0	1.0	1.0
ChrNC_035782.1:71309157-71309157	NC_035782.1	71309157	71309157		gene-NC_035782.1:71309279..71317328	gene-NC_035782.1:71309279..71317328	gene.11404318292	+	gene	downstream	122	1.0	1.0	1.0	1.0
