Probe	Chromosome	Start	End	Probe Strand	Feature	ID	Description	Feature Strand	Type	Feature Orientation	Distance	SL1-SE_exact_rc_pop9_edit6_forSeqmonk	VB2-SE_exact_rc_pop9_edit6_forSeqmonk	VB3-SE_exact_rc_pop9_edit6 _forSeqmonk	VB3_R2-SE_exact_rc_pop9_edit6_forSeqmonk
ChrNC_035780.1:36227953-36227953	NC_035780.1	36227953	36227953		gene-NC_035780.1:36227849..36228615	gene-NC_035780.1:36227849..36228615	gene.52735954	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:36227958-36227958	NC_035780.1	36227958	36227958		gene-NC_035780.1:36227849..36228615	gene-NC_035780.1:36227849..36228615	gene.52735954	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:36227960-36227960	NC_035780.1	36227960	36227960		gene-NC_035780.1:36227849..36228615	gene-NC_035780.1:36227849..36228615	gene.52735954	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:36228655-36228655	NC_035780.1	36228655	36228655		gene-NC_035780.1:36227849..36228615	gene-NC_035780.1:36227849..36228615	gene.52735954	-	gene	downstream	40	1.0	1.0	1.0	1.0
ChrNC_035780.1:36228907-36228907	NC_035780.1	36228907	36228907		gene-NC_035780.1:36227849..36228615	gene-NC_035780.1:36227849..36228615	gene.52735954	-	gene	downstream	292	1.0	1.0	1.0	1.0
ChrNC_035780.1:36228978-36228978	NC_035780.1	36228978	36228978		gene-NC_035780.1:36227849..36228615	gene-NC_035780.1:36227849..36228615	gene.52735954	-	gene	downstream	363	1.0	1.0	1.0	1.0
ChrNC_035780.1:36230520-36230520	NC_035780.1	36230520	36230520		gene-NC_035780.1:36227849..36228615	gene-NC_035780.1:36227849..36228615	gene.52735954	-	gene	downstream	1905	1.0	1.0	1.0	1.0
ChrNC_035780.1:37910736-37910736	NC_035780.1	37910736	37910736		gene-NC_035780.1:37911596..37930653	gene-NC_035780.1:37911596..37930653	gene.9921633668	-	gene	upstream	860	1.0	1.0	1.0	1.0
ChrNC_035780.1:37910738-37910738	NC_035780.1	37910738	37910738		gene-NC_035780.1:37911596..37930653	gene-NC_035780.1:37911596..37930653	gene.9921633668	-	gene	upstream	858	1.0	1.0	1.0	1.0
ChrNC_035780.1:37910923-37910923	NC_035780.1	37910923	37910923		gene-NC_035780.1:37911596..37930653	gene-NC_035780.1:37911596..37930653	gene.9921633668	-	gene	upstream	673	1.0	1.0	1.0	1.0
ChrNC_035780.1:37911093-37911093	NC_035780.1	37911093	37911093		gene-NC_035780.1:37911596..37930653	gene-NC_035780.1:37911596..37930653	gene.9921633668	-	gene	upstream	503	1.0	1.0	1.0	1.0
ChrNC_035780.1:37911130-37911130	NC_035780.1	37911130	37911130		gene-NC_035780.1:37911596..37930653	gene-NC_035780.1:37911596..37930653	gene.9921633668	-	gene	upstream	466	1.0	1.0	1.0	1.0
ChrNC_035780.1:37911163-37911163	NC_035780.1	37911163	37911163		gene-NC_035780.1:37911596..37930653	gene-NC_035780.1:37911596..37930653	gene.9921633668	-	gene	upstream	433	1.0	1.0	1.0	1.0
ChrNC_035780.1:37911194-37911194	NC_035780.1	37911194	37911194		gene-NC_035780.1:37911596..37930653	gene-NC_035780.1:37911596..37930653	gene.9921633668	-	gene	upstream	402	1.0	1.0	1.0	1.0
ChrNC_035780.1:37911249-37911249	NC_035780.1	37911249	37911249		gene-NC_035780.1:37911596..37930653	gene-NC_035780.1:37911596..37930653	gene.9921633668	-	gene	upstream	347	1.0	1.0	1.0	1.0
ChrNC_035780.1:37911277-37911277	NC_035780.1	37911277	37911277		gene-NC_035780.1:37911596..37930653	gene-NC_035780.1:37911596..37930653	gene.9921633668	-	gene	upstream	319	1.0	1.0	1.0	1.0
ChrNC_035780.1:37911351-37911351	NC_035780.1	37911351	37911351		gene-NC_035780.1:37911596..37930653	gene-NC_035780.1:37911596..37930653	gene.9921633668	-	gene	upstream	245	1.0	1.0	1.0	1.0
ChrNC_035780.1:37911366-37911366	NC_035780.1	37911366	37911366		gene-NC_035780.1:37911596..37930653	gene-NC_035780.1:37911596..37930653	gene.9921633668	-	gene	upstream	230	1.0	1.0	1.0	1.0
ChrNC_035780.1:37911431-37911431	NC_035780.1	37911431	37911431		gene-NC_035780.1:37911596..37930653	gene-NC_035780.1:37911596..37930653	gene.9921633668	-	gene	upstream	165	1.0	1.0	1.0	1.0
ChrNC_035780.1:37911462-37911462	NC_035780.1	37911462	37911462		gene-NC_035780.1:37911596..37930653	gene-NC_035780.1:37911596..37930653	gene.9921633668	-	gene	upstream	134	1.0	1.0	1.0	1.0
ChrNC_035780.1:37911479-37911479	NC_035780.1	37911479	37911479		gene-NC_035780.1:37911596..37930653	gene-NC_035780.1:37911596..37930653	gene.9921633668	-	gene	upstream	117	1.0	1.0	1.0	1.0
ChrNC_035780.1:37911617-37911617	NC_035780.1	37911617	37911617		gene-NC_035780.1:37911596..37930653	gene-NC_035780.1:37911596..37930653	gene.9921633668	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:37911642-37911642	NC_035780.1	37911642	37911642		gene-NC_035780.1:37911596..37930653	gene-NC_035780.1:37911596..37930653	gene.9921633668	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:37911647-37911647	NC_035780.1	37911647	37911647		gene-NC_035780.1:37911596..37930653	gene-NC_035780.1:37911596..37930653	gene.9921633668	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:37911658-37911658	NC_035780.1	37911658	37911658		gene-NC_035780.1:37911596..37930653	gene-NC_035780.1:37911596..37930653	gene.9921633668	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:37911699-37911699	NC_035780.1	37911699	37911699		gene-NC_035780.1:37911596..37930653	gene-NC_035780.1:37911596..37930653	gene.9921633668	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:37911703-37911703	NC_035780.1	37911703	37911703		gene-NC_035780.1:37911596..37930653	gene-NC_035780.1:37911596..37930653	gene.9921633668	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:37911804-37911804	NC_035780.1	37911804	37911804		gene-NC_035780.1:37911596..37930653	gene-NC_035780.1:37911596..37930653	gene.9921633668	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:37911884-37911884	NC_035780.1	37911884	37911884		gene-NC_035780.1:37911596..37930653	gene-NC_035780.1:37911596..37930653	gene.9921633668	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:37911921-37911921	NC_035780.1	37911921	37911921		gene-NC_035780.1:37911596..37930653	gene-NC_035780.1:37911596..37930653	gene.9921633668	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:37911930-37911930	NC_035780.1	37911930	37911930		gene-NC_035780.1:37911596..37930653	gene-NC_035780.1:37911596..37930653	gene.9921633668	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:37911988-37911988	NC_035780.1	37911988	37911988		gene-NC_035780.1:37911596..37930653	gene-NC_035780.1:37911596..37930653	gene.9921633668	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:37912000-37912000	NC_035780.1	37912000	37912000		gene-NC_035780.1:37911596..37930653	gene-NC_035780.1:37911596..37930653	gene.9921633668	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:37913299-37913299	NC_035780.1	37913299	37913299		gene-NC_035780.1:37911596..37930653	gene-NC_035780.1:37911596..37930653	gene.9921633668	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:37913304-37913304	NC_035780.1	37913304	37913304		gene-NC_035780.1:37911596..37930653	gene-NC_035780.1:37911596..37930653	gene.9921633668	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:37913357-37913357	NC_035780.1	37913357	37913357		gene-NC_035780.1:37911596..37930653	gene-NC_035780.1:37911596..37930653	gene.9921633668	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:37913361-37913361	NC_035780.1	37913361	37913361		gene-NC_035780.1:37911596..37930653	gene-NC_035780.1:37911596..37930653	gene.9921633668	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:37913390-37913390	NC_035780.1	37913390	37913390		gene-NC_035780.1:37911596..37930653	gene-NC_035780.1:37911596..37930653	gene.9921633668	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:37913394-37913394	NC_035780.1	37913394	37913394		gene-NC_035780.1:37911596..37930653	gene-NC_035780.1:37911596..37930653	gene.9921633668	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:37913544-37913544	NC_035780.1	37913544	37913544		gene-NC_035780.1:37911596..37930653	gene-NC_035780.1:37911596..37930653	gene.9921633668	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:37913562-37913562	NC_035780.1	37913562	37913562		gene-NC_035780.1:37911596..37930653	gene-NC_035780.1:37911596..37930653	gene.9921633668	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:37913826-37913826	NC_035780.1	37913826	37913826		gene-NC_035780.1:37911596..37930653	gene-NC_035780.1:37911596..37930653	gene.9921633668	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:37913832-37913832	NC_035780.1	37913832	37913832		gene-NC_035780.1:37911596..37930653	gene-NC_035780.1:37911596..37930653	gene.9921633668	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:37913931-37913931	NC_035780.1	37913931	37913931		gene-NC_035780.1:37911596..37930653	gene-NC_035780.1:37911596..37930653	gene.9921633668	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:37913962-37913962	NC_035780.1	37913962	37913962		gene-NC_035780.1:37911596..37930653	gene-NC_035780.1:37911596..37930653	gene.9921633668	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:37913980-37913980	NC_035780.1	37913980	37913980		gene-NC_035780.1:37911596..37930653	gene-NC_035780.1:37911596..37930653	gene.9921633668	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:37913981-37913981	NC_035780.1	37913981	37913981		gene-NC_035780.1:37911596..37930653	gene-NC_035780.1:37911596..37930653	gene.9921633668	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:37913992-37913992	NC_035780.1	37913992	37913992		gene-NC_035780.1:37911596..37930653	gene-NC_035780.1:37911596..37930653	gene.9921633668	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:37914002-37914002	NC_035780.1	37914002	37914002		gene-NC_035780.1:37911596..37930653	gene-NC_035780.1:37911596..37930653	gene.9921633668	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:37914014-37914014	NC_035780.1	37914014	37914014		gene-NC_035780.1:37911596..37930653	gene-NC_035780.1:37911596..37930653	gene.9921633668	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:37914024-37914024	NC_035780.1	37914024	37914024		gene-NC_035780.1:37911596..37930653	gene-NC_035780.1:37911596..37930653	gene.9921633668	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:37914035-37914035	NC_035780.1	37914035	37914035		gene-NC_035780.1:37911596..37930653	gene-NC_035780.1:37911596..37930653	gene.9921633668	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:37914199-37914199	NC_035780.1	37914199	37914199		gene-NC_035780.1:37911596..37930653	gene-NC_035780.1:37911596..37930653	gene.9921633668	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:37914439-37914439	NC_035780.1	37914439	37914439		gene-NC_035780.1:37911596..37930653	gene-NC_035780.1:37911596..37930653	gene.9921633668	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:37914536-37914536	NC_035780.1	37914536	37914536		gene-NC_035780.1:37911596..37930653	gene-NC_035780.1:37911596..37930653	gene.9921633668	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:37914539-37914539	NC_035780.1	37914539	37914539		gene-NC_035780.1:37911596..37930653	gene-NC_035780.1:37911596..37930653	gene.9921633668	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:37914625-37914625	NC_035780.1	37914625	37914625		gene-NC_035780.1:37911596..37930653	gene-NC_035780.1:37911596..37930653	gene.9921633668	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:37914799-37914799	NC_035780.1	37914799	37914799		gene-NC_035780.1:37911596..37930653	gene-NC_035780.1:37911596..37930653	gene.9921633668	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:37914808-37914808	NC_035780.1	37914808	37914808		gene-NC_035780.1:37911596..37930653	gene-NC_035780.1:37911596..37930653	gene.9921633668	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:37914827-37914827	NC_035780.1	37914827	37914827		gene-NC_035780.1:37911596..37930653	gene-NC_035780.1:37911596..37930653	gene.9921633668	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:37914945-37914945	NC_035780.1	37914945	37914945		gene-NC_035780.1:37911596..37930653	gene-NC_035780.1:37911596..37930653	gene.9921633668	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:37914948-37914948	NC_035780.1	37914948	37914948		gene-NC_035780.1:37911596..37930653	gene-NC_035780.1:37911596..37930653	gene.9921633668	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:37914953-37914953	NC_035780.1	37914953	37914953		gene-NC_035780.1:37911596..37930653	gene-NC_035780.1:37911596..37930653	gene.9921633668	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:37914976-37914976	NC_035780.1	37914976	37914976		gene-NC_035780.1:37911596..37930653	gene-NC_035780.1:37911596..37930653	gene.9921633668	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:37914981-37914981	NC_035780.1	37914981	37914981		gene-NC_035780.1:37911596..37930653	gene-NC_035780.1:37911596..37930653	gene.9921633668	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:37915482-37915482	NC_035780.1	37915482	37915482		gene-NC_035780.1:37911596..37930653	gene-NC_035780.1:37911596..37930653	gene.9921633668	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:37915572-37915572	NC_035780.1	37915572	37915572		gene-NC_035780.1:37911596..37930653	gene-NC_035780.1:37911596..37930653	gene.9921633668	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:37915867-37915867	NC_035780.1	37915867	37915867		gene-NC_035780.1:37911596..37930653	gene-NC_035780.1:37911596..37930653	gene.9921633668	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:37915895-37915895	NC_035780.1	37915895	37915895		gene-NC_035780.1:37911596..37930653	gene-NC_035780.1:37911596..37930653	gene.9921633668	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:37915900-37915900	NC_035780.1	37915900	37915900		gene-NC_035780.1:37911596..37930653	gene-NC_035780.1:37911596..37930653	gene.9921633668	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:37915923-37915923	NC_035780.1	37915923	37915923		gene-NC_035780.1:37911596..37930653	gene-NC_035780.1:37911596..37930653	gene.9921633668	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:37915946-37915946	NC_035780.1	37915946	37915946		gene-NC_035780.1:37911596..37930653	gene-NC_035780.1:37911596..37930653	gene.9921633668	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:37915982-37915982	NC_035780.1	37915982	37915982		gene-NC_035780.1:37911596..37930653	gene-NC_035780.1:37911596..37930653	gene.9921633668	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:37916085-37916085	NC_035780.1	37916085	37916085		gene-NC_035780.1:37911596..37930653	gene-NC_035780.1:37911596..37930653	gene.9921633668	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:37916093-37916093	NC_035780.1	37916093	37916093		gene-NC_035780.1:37911596..37930653	gene-NC_035780.1:37911596..37930653	gene.9921633668	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:37916746-37916746	NC_035780.1	37916746	37916746		gene-NC_035780.1:37911596..37930653	gene-NC_035780.1:37911596..37930653	gene.9921633668	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:37917636-37917636	NC_035780.1	37917636	37917636		gene-NC_035780.1:37911596..37930653	gene-NC_035780.1:37911596..37930653	gene.9921633668	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:39896024-39896024	NC_035780.1	39896024	39896024		gene-NC_035780.1:39875372..39896220	gene-NC_035780.1:39875372..39896220	gene.7351349	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:39896025-39896025	NC_035780.1	39896025	39896025		gene-NC_035780.1:39875372..39896220	gene-NC_035780.1:39875372..39896220	gene.7351349	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:39896131-39896131	NC_035780.1	39896131	39896131		gene-NC_035780.1:39875372..39896220	gene-NC_035780.1:39875372..39896220	gene.7351349	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:39896391-39896391	NC_035780.1	39896391	39896391		gene-NC_035780.1:39875372..39896220	gene-NC_035780.1:39875372..39896220	gene.7351349	+	gene	upstream	171	1.0	1.0	1.0	1.0
ChrNC_035780.1:39896758-39896758	NC_035780.1	39896758	39896758		gene-NC_035780.1:39875372..39896220	gene-NC_035780.1:39875372..39896220	gene.7351349	+	gene	upstream	538	1.0	1.0	1.0	1.0
ChrNC_035780.1:39896794-39896794	NC_035780.1	39896794	39896794		gene-NC_035780.1:39875372..39896220	gene-NC_035780.1:39875372..39896220	gene.7351349	+	gene	upstream	574	1.0	1.0	1.0	1.0
ChrNC_035780.1:39896882-39896882	NC_035780.1	39896882	39896882		gene-NC_035780.1:39897393..39946457	gene-NC_035780.1:39897393..39946457	gene.8528083940	-	gene	upstream	511	1.0	1.0	1.0	1.0
ChrNC_035780.1:39896907-39896907	NC_035780.1	39896907	39896907		gene-NC_035780.1:39897393..39946457	gene-NC_035780.1:39897393..39946457	gene.8528083940	-	gene	upstream	486	1.0	1.0	1.0	1.0
ChrNC_035780.1:39896939-39896939	NC_035780.1	39896939	39896939		gene-NC_035780.1:39897393..39946457	gene-NC_035780.1:39897393..39946457	gene.8528083940	-	gene	upstream	454	1.0	1.0	1.0	1.0
ChrNC_035780.1:39897100-39897100	NC_035780.1	39897100	39897100		gene-NC_035780.1:39897393..39946457	gene-NC_035780.1:39897393..39946457	gene.8528083940	-	gene	upstream	293	1.0	1.0	1.0	1.0
ChrNC_035780.1:39898100-39898100	NC_035780.1	39898100	39898100		gene-NC_035780.1:39897393..39946457	gene-NC_035780.1:39897393..39946457	gene.8528083940	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:39898707-39898707	NC_035780.1	39898707	39898707		gene-NC_035780.1:39897393..39946457	gene-NC_035780.1:39897393..39946457	gene.8528083940	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:39898717-39898717	NC_035780.1	39898717	39898717		gene-NC_035780.1:39897393..39946457	gene-NC_035780.1:39897393..39946457	gene.8528083940	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:39898720-39898720	NC_035780.1	39898720	39898720		gene-NC_035780.1:39897393..39946457	gene-NC_035780.1:39897393..39946457	gene.8528083940	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:39898721-39898721	NC_035780.1	39898721	39898721		gene-NC_035780.1:39897393..39946457	gene-NC_035780.1:39897393..39946457	gene.8528083940	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:39898726-39898726	NC_035780.1	39898726	39898726		gene-NC_035780.1:39897393..39946457	gene-NC_035780.1:39897393..39946457	gene.8528083940	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:39898941-39898941	NC_035780.1	39898941	39898941		gene-NC_035780.1:39897393..39946457	gene-NC_035780.1:39897393..39946457	gene.8528083940	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:39898987-39898987	NC_035780.1	39898987	39898987		gene-NC_035780.1:39897393..39946457	gene-NC_035780.1:39897393..39946457	gene.8528083940	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:39899086-39899086	NC_035780.1	39899086	39899086		gene-NC_035780.1:39897393..39946457	gene-NC_035780.1:39897393..39946457	gene.8528083940	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:39900081-39900081	NC_035780.1	39900081	39900081		gene-NC_035780.1:39897393..39946457	gene-NC_035780.1:39897393..39946457	gene.8528083940	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:39900308-39900308	NC_035780.1	39900308	39900308		gene-NC_035780.1:39897393..39946457	gene-NC_035780.1:39897393..39946457	gene.8528083940	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:39900494-39900494	NC_035780.1	39900494	39900494		gene-NC_035780.1:39897393..39946457	gene-NC_035780.1:39897393..39946457	gene.8528083940	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:39900553-39900553	NC_035780.1	39900553	39900553		gene-NC_035780.1:39897393..39946457	gene-NC_035780.1:39897393..39946457	gene.8528083940	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:39900737-39900737	NC_035780.1	39900737	39900737		gene-NC_035780.1:39897393..39946457	gene-NC_035780.1:39897393..39946457	gene.8528083940	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:39900788-39900788	NC_035780.1	39900788	39900788		gene-NC_035780.1:39897393..39946457	gene-NC_035780.1:39897393..39946457	gene.8528083940	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:39901047-39901047	NC_035780.1	39901047	39901047		gene-NC_035780.1:39897393..39946457	gene-NC_035780.1:39897393..39946457	gene.8528083940	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:39901110-39901110	NC_035780.1	39901110	39901110		gene-NC_035780.1:39897393..39946457	gene-NC_035780.1:39897393..39946457	gene.8528083940	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:39901133-39901133	NC_035780.1	39901133	39901133		gene-NC_035780.1:39897393..39946457	gene-NC_035780.1:39897393..39946457	gene.8528083940	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:39901207-39901207	NC_035780.1	39901207	39901207		gene-NC_035780.1:39897393..39946457	gene-NC_035780.1:39897393..39946457	gene.8528083940	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:39901371-39901371	NC_035780.1	39901371	39901371		gene-NC_035780.1:39897393..39946457	gene-NC_035780.1:39897393..39946457	gene.8528083940	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:39901382-39901382	NC_035780.1	39901382	39901382		gene-NC_035780.1:39897393..39946457	gene-NC_035780.1:39897393..39946457	gene.8528083940	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:39901957-39901957	NC_035780.1	39901957	39901957		gene-NC_035780.1:39897393..39946457	gene-NC_035780.1:39897393..39946457	gene.8528083940	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:39902088-39902088	NC_035780.1	39902088	39902088		gene-NC_035780.1:39897393..39946457	gene-NC_035780.1:39897393..39946457	gene.8528083940	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:39902128-39902128	NC_035780.1	39902128	39902128		gene-NC_035780.1:39897393..39946457	gene-NC_035780.1:39897393..39946457	gene.8528083940	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:39902360-39902360	NC_035780.1	39902360	39902360		gene-NC_035780.1:39897393..39946457	gene-NC_035780.1:39897393..39946457	gene.8528083940	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:39902363-39902363	NC_035780.1	39902363	39902363		gene-NC_035780.1:39897393..39946457	gene-NC_035780.1:39897393..39946457	gene.8528083940	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:39902508-39902508	NC_035780.1	39902508	39902508		gene-NC_035780.1:39897393..39946457	gene-NC_035780.1:39897393..39946457	gene.8528083940	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:39902541-39902541	NC_035780.1	39902541	39902541		gene-NC_035780.1:39897393..39946457	gene-NC_035780.1:39897393..39946457	gene.8528083940	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:39902580-39902580	NC_035780.1	39902580	39902580		gene-NC_035780.1:39897393..39946457	gene-NC_035780.1:39897393..39946457	gene.8528083940	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:39902842-39902842	NC_035780.1	39902842	39902842		gene-NC_035780.1:39897393..39946457	gene-NC_035780.1:39897393..39946457	gene.8528083940	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:39902843-39902843	NC_035780.1	39902843	39902843		gene-NC_035780.1:39897393..39946457	gene-NC_035780.1:39897393..39946457	gene.8528083940	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:39902861-39902861	NC_035780.1	39902861	39902861		gene-NC_035780.1:39897393..39946457	gene-NC_035780.1:39897393..39946457	gene.8528083940	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:39903771-39903771	NC_035780.1	39903771	39903771		gene-NC_035780.1:39897393..39946457	gene-NC_035780.1:39897393..39946457	gene.8528083940	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:47924024-47924024	NC_035780.1	47924024	47924024		gene-NC_035780.1:47923686..47925768	gene-NC_035780.1:47923686..47925768	gene.94315666	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:47924032-47924032	NC_035780.1	47924032	47924032		gene-NC_035780.1:47923686..47925768	gene-NC_035780.1:47923686..47925768	gene.94315666	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:47924052-47924052	NC_035780.1	47924052	47924052		gene-NC_035780.1:47923686..47925768	gene-NC_035780.1:47923686..47925768	gene.94315666	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:47924053-47924053	NC_035780.1	47924053	47924053		gene-NC_035780.1:47923686..47925768	gene-NC_035780.1:47923686..47925768	gene.94315666	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:47924349-47924349	NC_035780.1	47924349	47924349		gene-NC_035780.1:47923686..47925768	gene-NC_035780.1:47923686..47925768	gene.94315666	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:47924362-47924362	NC_035780.1	47924362	47924362		gene-NC_035780.1:47923686..47925768	gene-NC_035780.1:47923686..47925768	gene.94315666	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:47924371-47924371	NC_035780.1	47924371	47924371		gene-NC_035780.1:47923686..47925768	gene-NC_035780.1:47923686..47925768	gene.94315666	-	gene	overlapping	0	1.0	1.0	1.0	1.0
