Probe	Chromosome	Start	End	Probe Strand	Feature	ID	Description	Feature Strand	Type	Feature Orientation	Distance	SL1-SE_exact_rc_pop9_edit6_forSeqmonk	VB2-SE_exact_rc_pop9_edit6_forSeqmonk	VB3-SE_exact_rc_pop9_edit6 _forSeqmonk	VB3_R2-SE_exact_rc_pop9_edit6_forSeqmonk
ChrNC_035782.1:6262249-6262249	NC_035782.1	6262249	6262249		gene-NC_035782.1:6257699..6263526	gene-NC_035782.1:6257699..6263526	gene.12653172404	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:6262252-6262252	NC_035782.1	6262252	6262252		gene-NC_035782.1:6257699..6263526	gene-NC_035782.1:6257699..6263526	gene.12653172404	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:12731864-12731864	NC_035782.1	12731864	12731864		gene-NC_035782.1:12732302..12741674	gene-NC_035782.1:12732302..12741674	gene.5692732868	+	gene	downstream	438	1.0	1.0	1.0	1.0
ChrNC_035782.1:12731914-12731914	NC_035782.1	12731914	12731914		gene-NC_035782.1:12732302..12741674	gene-NC_035782.1:12732302..12741674	gene.5692732868	+	gene	downstream	388	1.0	1.0	1.0	1.0
ChrNC_035782.1:12732030-12732030	NC_035782.1	12732030	12732030		gene-NC_035782.1:12732302..12741674	gene-NC_035782.1:12732302..12741674	gene.5692732868	+	gene	downstream	272	1.0	1.0	1.0	1.0
ChrNC_035782.1:12732045-12732045	NC_035782.1	12732045	12732045		gene-NC_035782.1:12732302..12741674	gene-NC_035782.1:12732302..12741674	gene.5692732868	+	gene	downstream	257	1.0	1.0	1.0	1.0
ChrNC_035782.1:12732106-12732106	NC_035782.1	12732106	12732106		gene-NC_035782.1:12732302..12741674	gene-NC_035782.1:12732302..12741674	gene.5692732868	+	gene	downstream	196	1.0	1.0	1.0	1.0
ChrNC_035782.1:12734431-12734431	NC_035782.1	12734431	12734431		gene-NC_035782.1:12732302..12741674	gene-NC_035782.1:12732302..12741674	gene.5692732868	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:12734541-12734541	NC_035782.1	12734541	12734541		gene-NC_035782.1:12732302..12741674	gene-NC_035782.1:12732302..12741674	gene.5692732868	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:12734545-12734545	NC_035782.1	12734545	12734545		gene-NC_035782.1:12732302..12741674	gene-NC_035782.1:12732302..12741674	gene.5692732868	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:12734732-12734732	NC_035782.1	12734732	12734732		gene-NC_035782.1:12732302..12741674	gene-NC_035782.1:12732302..12741674	gene.5692732868	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:12734830-12734830	NC_035782.1	12734830	12734830		gene-NC_035782.1:12732302..12741674	gene-NC_035782.1:12732302..12741674	gene.5692732868	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:12734835-12734835	NC_035782.1	12734835	12734835		gene-NC_035782.1:12732302..12741674	gene-NC_035782.1:12732302..12741674	gene.5692732868	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:12734847-12734847	NC_035782.1	12734847	12734847		gene-NC_035782.1:12732302..12741674	gene-NC_035782.1:12732302..12741674	gene.5692732868	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:12735846-12735846	NC_035782.1	12735846	12735846		gene-NC_035782.1:12732302..12741674	gene-NC_035782.1:12732302..12741674	gene.5692732868	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:12735883-12735883	NC_035782.1	12735883	12735883		gene-NC_035782.1:12732302..12741674	gene-NC_035782.1:12732302..12741674	gene.5692732868	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:12735892-12735892	NC_035782.1	12735892	12735892		gene-NC_035782.1:12732302..12741674	gene-NC_035782.1:12732302..12741674	gene.5692732868	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:12736085-12736085	NC_035782.1	12736085	12736085		gene-NC_035782.1:12732302..12741674	gene-NC_035782.1:12732302..12741674	gene.5692732868	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:12736154-12736154	NC_035782.1	12736154	12736154		gene-NC_035782.1:12732302..12741674	gene-NC_035782.1:12732302..12741674	gene.5692732868	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:12737763-12737763	NC_035782.1	12737763	12737763		gene-NC_035782.1:12732302..12741674	gene-NC_035782.1:12732302..12741674	gene.5692732868	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:12737857-12737857	NC_035782.1	12737857	12737857		gene-NC_035782.1:12732302..12741674	gene-NC_035782.1:12732302..12741674	gene.5692732868	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:12737910-12737910	NC_035782.1	12737910	12737910		gene-NC_035782.1:12732302..12741674	gene-NC_035782.1:12732302..12741674	gene.5692732868	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:19531541-19531541	NC_035782.1	19531541	19531541		gene-NC_035782.1:19533519..19573122	gene-NC_035782.1:19533519..19573122	gene.10762593652	+	gene	downstream	1978	1.0	1.0	1.0	1.0
ChrNC_035782.1:19531680-19531680	NC_035782.1	19531680	19531680		gene-NC_035782.1:19533519..19573122	gene-NC_035782.1:19533519..19573122	gene.10762593652	+	gene	downstream	1839	1.0	1.0	1.0	1.0
ChrNC_035782.1:19531738-19531738	NC_035782.1	19531738	19531738		gene-NC_035782.1:19533519..19573122	gene-NC_035782.1:19533519..19573122	gene.10762593652	+	gene	downstream	1781	1.0	1.0	1.0	1.0
ChrNC_035782.1:19531862-19531862	NC_035782.1	19531862	19531862		gene-NC_035782.1:19533519..19573122	gene-NC_035782.1:19533519..19573122	gene.10762593652	+	gene	downstream	1657	1.0	1.0	1.0	1.0
ChrNC_035782.1:19531987-19531987	NC_035782.1	19531987	19531987		gene-NC_035782.1:19533519..19573122	gene-NC_035782.1:19533519..19573122	gene.10762593652	+	gene	downstream	1532	1.0	1.0	1.0	1.0
ChrNC_035782.1:19533188-19533188	NC_035782.1	19533188	19533188		gene-NC_035782.1:19533519..19573122	gene-NC_035782.1:19533519..19573122	gene.10762593652	+	gene	downstream	331	1.0	1.0	1.0	1.0
ChrNC_035782.1:19533431-19533431	NC_035782.1	19533431	19533431		gene-NC_035782.1:19533519..19573122	gene-NC_035782.1:19533519..19573122	gene.10762593652	+	gene	downstream	88	1.0	1.0	1.0	1.0
ChrNC_035782.1:19533468-19533468	NC_035782.1	19533468	19533468		gene-NC_035782.1:19533519..19573122	gene-NC_035782.1:19533519..19573122	gene.10762593652	+	gene	downstream	51	1.0	1.0	1.0	1.0
ChrNC_035782.1:19533469-19533469	NC_035782.1	19533469	19533469		gene-NC_035782.1:19533519..19573122	gene-NC_035782.1:19533519..19573122	gene.10762593652	+	gene	downstream	50	1.0	1.0	1.0	1.0
ChrNC_035782.1:19533510-19533510	NC_035782.1	19533510	19533510		gene-NC_035782.1:19533519..19573122	gene-NC_035782.1:19533519..19573122	gene.10762593652	+	gene	downstream	9	1.0	1.0	1.0	1.0
ChrNC_035782.1:19533511-19533511	NC_035782.1	19533511	19533511		gene-NC_035782.1:19533519..19573122	gene-NC_035782.1:19533519..19573122	gene.10762593652	+	gene	downstream	8	1.0	1.0	1.0	1.0
ChrNC_035782.1:19533527-19533527	NC_035782.1	19533527	19533527		gene-NC_035782.1:19533519..19573122	gene-NC_035782.1:19533519..19573122	gene.10762593652	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:19533539-19533539	NC_035782.1	19533539	19533539		gene-NC_035782.1:19533519..19573122	gene-NC_035782.1:19533519..19573122	gene.10762593652	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:19533582-19533582	NC_035782.1	19533582	19533582		gene-NC_035782.1:19533519..19573122	gene-NC_035782.1:19533519..19573122	gene.10762593652	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:19533907-19533907	NC_035782.1	19533907	19533907		gene-NC_035782.1:19533519..19573122	gene-NC_035782.1:19533519..19573122	gene.10762593652	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:19533974-19533974	NC_035782.1	19533974	19533974		gene-NC_035782.1:19533519..19573122	gene-NC_035782.1:19533519..19573122	gene.10762593652	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:19534220-19534220	NC_035782.1	19534220	19534220		gene-NC_035782.1:19533519..19573122	gene-NC_035782.1:19533519..19573122	gene.10762593652	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:19535108-19535108	NC_035782.1	19535108	19535108		gene-NC_035782.1:19533519..19573122	gene-NC_035782.1:19533519..19573122	gene.10762593652	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:19535109-19535109	NC_035782.1	19535109	19535109		gene-NC_035782.1:19533519..19573122	gene-NC_035782.1:19533519..19573122	gene.10762593652	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:19535495-19535495	NC_035782.1	19535495	19535495		gene-NC_035782.1:19533519..19573122	gene-NC_035782.1:19533519..19573122	gene.10762593652	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:19535546-19535546	NC_035782.1	19535546	19535546		gene-NC_035782.1:19533519..19573122	gene-NC_035782.1:19533519..19573122	gene.10762593652	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:19535591-19535591	NC_035782.1	19535591	19535591		gene-NC_035782.1:19533519..19573122	gene-NC_035782.1:19533519..19573122	gene.10762593652	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:19535636-19535636	NC_035782.1	19535636	19535636		gene-NC_035782.1:19533519..19573122	gene-NC_035782.1:19533519..19573122	gene.10762593652	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:19537889-19537889	NC_035782.1	19537889	19537889		gene-NC_035782.1:19533519..19573122	gene-NC_035782.1:19533519..19573122	gene.10762593652	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:19537913-19537913	NC_035782.1	19537913	19537913		gene-NC_035782.1:19533519..19573122	gene-NC_035782.1:19533519..19573122	gene.10762593652	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:24962627-24962627	NC_035782.1	24962627	24962627		gene-NC_035782.1:24963628..24968527	gene-NC_035782.1:24963628..24968527	gene.556848836	-	gene	upstream	1001	1.0	1.0	1.0	1.0
ChrNC_035782.1:24962628-24962628	NC_035782.1	24962628	24962628		gene-NC_035782.1:24963628..24968527	gene-NC_035782.1:24963628..24968527	gene.556848836	-	gene	upstream	1000	1.0	1.0	1.0	1.0
ChrNC_035782.1:24962683-24962683	NC_035782.1	24962683	24962683		gene-NC_035782.1:24963628..24968527	gene-NC_035782.1:24963628..24968527	gene.556848836	-	gene	upstream	945	1.0	1.0	1.0	1.0
ChrNC_035782.1:24962739-24962739	NC_035782.1	24962739	24962739		gene-NC_035782.1:24963628..24968527	gene-NC_035782.1:24963628..24968527	gene.556848836	-	gene	upstream	889	1.0	1.0	1.0	1.0
ChrNC_035782.1:24962746-24962746	NC_035782.1	24962746	24962746		gene-NC_035782.1:24963628..24968527	gene-NC_035782.1:24963628..24968527	gene.556848836	-	gene	upstream	882	1.0	1.0	1.0	1.0
ChrNC_035782.1:24962751-24962751	NC_035782.1	24962751	24962751		gene-NC_035782.1:24963628..24968527	gene-NC_035782.1:24963628..24968527	gene.556848836	-	gene	upstream	877	1.0	1.0	1.0	1.0
ChrNC_035782.1:24962756-24962756	NC_035782.1	24962756	24962756		gene-NC_035782.1:24963628..24968527	gene-NC_035782.1:24963628..24968527	gene.556848836	-	gene	upstream	872	1.0	1.0	1.0	1.0
ChrNC_035782.1:24962823-24962823	NC_035782.1	24962823	24962823		gene-NC_035782.1:24963628..24968527	gene-NC_035782.1:24963628..24968527	gene.556848836	-	gene	upstream	805	1.0	1.0	1.0	1.0
ChrNC_035782.1:24963349-24963349	NC_035782.1	24963349	24963349		gene-NC_035782.1:24963628..24968527	gene-NC_035782.1:24963628..24968527	gene.556848836	-	gene	upstream	279	1.0	1.0	1.0	1.0
ChrNC_035782.1:24963350-24963350	NC_035782.1	24963350	24963350		gene-NC_035782.1:24963628..24968527	gene-NC_035782.1:24963628..24968527	gene.556848836	-	gene	upstream	278	1.0	1.0	1.0	1.0
ChrNC_035782.1:24963353-24963353	NC_035782.1	24963353	24963353		gene-NC_035782.1:24963628..24968527	gene-NC_035782.1:24963628..24968527	gene.556848836	-	gene	upstream	275	1.0	1.0	1.0	1.0
ChrNC_035782.1:24967522-24967522	NC_035782.1	24967522	24967522		gene-NC_035782.1:24963628..24968527	gene-NC_035782.1:24963628..24968527	gene.556848836	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:24967523-24967523	NC_035782.1	24967523	24967523		gene-NC_035782.1:24963628..24968527	gene-NC_035782.1:24963628..24968527	gene.556848836	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:24968050-24968050	NC_035782.1	24968050	24968050		gene-NC_035782.1:24963628..24968527	gene-NC_035782.1:24963628..24968527	gene.556848836	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:24968295-24968295	NC_035782.1	24968295	24968295		gene-NC_035782.1:24963628..24968527	gene-NC_035782.1:24963628..24968527	gene.556848836	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:24968311-24968311	NC_035782.1	24968311	24968311		gene-NC_035782.1:24963628..24968527	gene-NC_035782.1:24963628..24968527	gene.556848836	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:24968716-24968716	NC_035782.1	24968716	24968716		gene-NC_035782.1:24963628..24968527	gene-NC_035782.1:24963628..24968527	gene.556848836	-	gene	downstream	189	1.0	1.0	1.0	1.0
ChrNC_035782.1:24968753-24968753	NC_035782.1	24968753	24968753		gene-NC_035782.1:24963628..24968527	gene-NC_035782.1:24963628..24968527	gene.556848836	-	gene	downstream	226	1.0	1.0	1.0	1.0
ChrNC_035782.1:24968917-24968917	NC_035782.1	24968917	24968917		gene-NC_035782.1:24963628..24968527	gene-NC_035782.1:24963628..24968527	gene.556848836	-	gene	downstream	390	1.0	1.0	1.0	1.0
ChrNC_035782.1:24969156-24969156	NC_035782.1	24969156	24969156		gene-NC_035782.1:24963628..24968527	gene-NC_035782.1:24963628..24968527	gene.556848836	-	gene	downstream	629	1.0	1.0	1.0	1.0
ChrNC_035782.1:25511743-25511743	NC_035782.1	25511743	25511743		gene-NC_035782.1:25510395..25511810	gene-NC_035782.1:25510395..25511810	gene.14186188916	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:25513657-25513657	NC_035782.1	25513657	25513657		gene-NC_035782.1:25513604..25519190	gene-NC_035782.1:25513604..25519190	gene.2104965	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:25513661-25513661	NC_035782.1	25513661	25513661		gene-NC_035782.1:25513604..25519190	gene-NC_035782.1:25513604..25519190	gene.2104965	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:25513666-25513666	NC_035782.1	25513666	25513666		gene-NC_035782.1:25513604..25519190	gene-NC_035782.1:25513604..25519190	gene.2104965	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:25513668-25513668	NC_035782.1	25513668	25513668		gene-NC_035782.1:25513604..25519190	gene-NC_035782.1:25513604..25519190	gene.2104965	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:25513698-25513698	NC_035782.1	25513698	25513698		gene-NC_035782.1:25513604..25519190	gene-NC_035782.1:25513604..25519190	gene.2104965	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:25513753-25513753	NC_035782.1	25513753	25513753		gene-NC_035782.1:25513604..25519190	gene-NC_035782.1:25513604..25519190	gene.2104965	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:25513780-25513780	NC_035782.1	25513780	25513780		gene-NC_035782.1:25513604..25519190	gene-NC_035782.1:25513604..25519190	gene.2104965	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:25513781-25513781	NC_035782.1	25513781	25513781		gene-NC_035782.1:25513604..25519190	gene-NC_035782.1:25513604..25519190	gene.2104965	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:25513788-25513788	NC_035782.1	25513788	25513788		gene-NC_035782.1:25513604..25519190	gene-NC_035782.1:25513604..25519190	gene.2104965	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:25514891-25514891	NC_035782.1	25514891	25514891		gene-NC_035782.1:25513604..25519190	gene-NC_035782.1:25513604..25519190	gene.2104965	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:25514893-25514893	NC_035782.1	25514893	25514893		gene-NC_035782.1:25513604..25519190	gene-NC_035782.1:25513604..25519190	gene.2104965	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:25514900-25514900	NC_035782.1	25514900	25514900		gene-NC_035782.1:25513604..25519190	gene-NC_035782.1:25513604..25519190	gene.2104965	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:25514957-25514957	NC_035782.1	25514957	25514957		gene-NC_035782.1:25513604..25519190	gene-NC_035782.1:25513604..25519190	gene.2104965	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:25514977-25514977	NC_035782.1	25514977	25514977		gene-NC_035782.1:25513604..25519190	gene-NC_035782.1:25513604..25519190	gene.2104965	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:25515028-25515028	NC_035782.1	25515028	25515028		gene-NC_035782.1:25513604..25519190	gene-NC_035782.1:25513604..25519190	gene.2104965	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:25515033-25515033	NC_035782.1	25515033	25515033		gene-NC_035782.1:25513604..25519190	gene-NC_035782.1:25513604..25519190	gene.2104965	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:25515374-25515374	NC_035782.1	25515374	25515374		gene-NC_035782.1:25513604..25519190	gene-NC_035782.1:25513604..25519190	gene.2104965	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:25515394-25515394	NC_035782.1	25515394	25515394		gene-NC_035782.1:25513604..25519190	gene-NC_035782.1:25513604..25519190	gene.2104965	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:25515474-25515474	NC_035782.1	25515474	25515474		gene-NC_035782.1:25513604..25519190	gene-NC_035782.1:25513604..25519190	gene.2104965	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:25515505-25515505	NC_035782.1	25515505	25515505		gene-NC_035782.1:25513604..25519190	gene-NC_035782.1:25513604..25519190	gene.2104965	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:25515515-25515515	NC_035782.1	25515515	25515515		gene-NC_035782.1:25513604..25519190	gene-NC_035782.1:25513604..25519190	gene.2104965	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:25515611-25515611	NC_035782.1	25515611	25515611		gene-NC_035782.1:25513604..25519190	gene-NC_035782.1:25513604..25519190	gene.2104965	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:25515613-25515613	NC_035782.1	25515613	25515613		gene-NC_035782.1:25513604..25519190	gene-NC_035782.1:25513604..25519190	gene.2104965	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:25515953-25515953	NC_035782.1	25515953	25515953		gene-NC_035782.1:25513604..25519190	gene-NC_035782.1:25513604..25519190	gene.2104965	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:25515991-25515991	NC_035782.1	25515991	25515991		gene-NC_035782.1:25513604..25519190	gene-NC_035782.1:25513604..25519190	gene.2104965	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:25516027-25516027	NC_035782.1	25516027	25516027		gene-NC_035782.1:25513604..25519190	gene-NC_035782.1:25513604..25519190	gene.2104965	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:25516648-25516648	NC_035782.1	25516648	25516648		gene-NC_035782.1:25513604..25519190	gene-NC_035782.1:25513604..25519190	gene.2104965	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:25516651-25516651	NC_035782.1	25516651	25516651		gene-NC_035782.1:25513604..25519190	gene-NC_035782.1:25513604..25519190	gene.2104965	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:25516702-25516702	NC_035782.1	25516702	25516702		gene-NC_035782.1:25513604..25519190	gene-NC_035782.1:25513604..25519190	gene.2104965	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:25516731-25516731	NC_035782.1	25516731	25516731		gene-NC_035782.1:25513604..25519190	gene-NC_035782.1:25513604..25519190	gene.2104965	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:25516742-25516742	NC_035782.1	25516742	25516742		gene-NC_035782.1:25513604..25519190	gene-NC_035782.1:25513604..25519190	gene.2104965	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:25516768-25516768	NC_035782.1	25516768	25516768		gene-NC_035782.1:25513604..25519190	gene-NC_035782.1:25513604..25519190	gene.2104965	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:25516854-25516854	NC_035782.1	25516854	25516854		gene-NC_035782.1:25513604..25519190	gene-NC_035782.1:25513604..25519190	gene.2104965	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:25517057-25517057	NC_035782.1	25517057	25517057		gene-NC_035782.1:25513604..25519190	gene-NC_035782.1:25513604..25519190	gene.2104965	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:25517083-25517083	NC_035782.1	25517083	25517083		gene-NC_035782.1:25513604..25519190	gene-NC_035782.1:25513604..25519190	gene.2104965	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:25517222-25517222	NC_035782.1	25517222	25517222		gene-NC_035782.1:25513604..25519190	gene-NC_035782.1:25513604..25519190	gene.2104965	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:25517226-25517226	NC_035782.1	25517226	25517226		gene-NC_035782.1:25513604..25519190	gene-NC_035782.1:25513604..25519190	gene.2104965	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:25517273-25517273	NC_035782.1	25517273	25517273		gene-NC_035782.1:25513604..25519190	gene-NC_035782.1:25513604..25519190	gene.2104965	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:25517292-25517292	NC_035782.1	25517292	25517292		gene-NC_035782.1:25513604..25519190	gene-NC_035782.1:25513604..25519190	gene.2104965	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:25517313-25517313	NC_035782.1	25517313	25517313		gene-NC_035782.1:25513604..25519190	gene-NC_035782.1:25513604..25519190	gene.2104965	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:25517332-25517332	NC_035782.1	25517332	25517332		gene-NC_035782.1:25513604..25519190	gene-NC_035782.1:25513604..25519190	gene.2104965	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:25517340-25517340	NC_035782.1	25517340	25517340		gene-NC_035782.1:25513604..25519190	gene-NC_035782.1:25513604..25519190	gene.2104965	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:25517357-25517357	NC_035782.1	25517357	25517357		gene-NC_035782.1:25513604..25519190	gene-NC_035782.1:25513604..25519190	gene.2104965	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:25517424-25517424	NC_035782.1	25517424	25517424		gene-NC_035782.1:25513604..25519190	gene-NC_035782.1:25513604..25519190	gene.2104965	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:25517443-25517443	NC_035782.1	25517443	25517443		gene-NC_035782.1:25513604..25519190	gene-NC_035782.1:25513604..25519190	gene.2104965	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:25517919-25517919	NC_035782.1	25517919	25517919		gene-NC_035782.1:25513604..25519190	gene-NC_035782.1:25513604..25519190	gene.2104965	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:25517924-25517924	NC_035782.1	25517924	25517924		gene-NC_035782.1:25513604..25519190	gene-NC_035782.1:25513604..25519190	gene.2104965	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:25517939-25517939	NC_035782.1	25517939	25517939		gene-NC_035782.1:25513604..25519190	gene-NC_035782.1:25513604..25519190	gene.2104965	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:25517967-25517967	NC_035782.1	25517967	25517967		gene-NC_035782.1:25513604..25519190	gene-NC_035782.1:25513604..25519190	gene.2104965	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:25518008-25518008	NC_035782.1	25518008	25518008		gene-NC_035782.1:25513604..25519190	gene-NC_035782.1:25513604..25519190	gene.2104965	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:25518109-25518109	NC_035782.1	25518109	25518109		gene-NC_035782.1:25513604..25519190	gene-NC_035782.1:25513604..25519190	gene.2104965	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:25518115-25518115	NC_035782.1	25518115	25518115		gene-NC_035782.1:25513604..25519190	gene-NC_035782.1:25513604..25519190	gene.2104965	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:25518294-25518294	NC_035782.1	25518294	25518294		gene-NC_035782.1:25513604..25519190	gene-NC_035782.1:25513604..25519190	gene.2104965	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:25519150-25519150	NC_035782.1	25519150	25519150		gene-NC_035782.1:25513604..25519190	gene-NC_035782.1:25513604..25519190	gene.2104965	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:32284663-32284663	NC_035782.1	32284663	32284663		gene-NC_035782.1:32210226..32284899	gene-NC_035782.1:32210226..32284899	gene.413212548	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:32284847-32284847	NC_035782.1	32284847	32284847		gene-NC_035782.1:32210226..32284899	gene-NC_035782.1:32210226..32284899	gene.413212548	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:32284952-32284952	NC_035782.1	32284952	32284952		gene-NC_035782.1:32210226..32284899	gene-NC_035782.1:32210226..32284899	gene.413212548	+	gene	upstream	53	1.0	1.0	1.0	1.0
ChrNC_035782.1:32284978-32284978	NC_035782.1	32284978	32284978		gene-NC_035782.1:32210226..32284899	gene-NC_035782.1:32210226..32284899	gene.413212548	+	gene	upstream	79	1.0	1.0	1.0	1.0
ChrNC_035782.1:32284980-32284980	NC_035782.1	32284980	32284980		gene-NC_035782.1:32210226..32284899	gene-NC_035782.1:32210226..32284899	gene.413212548	+	gene	upstream	81	1.0	1.0	1.0	1.0
